,Time,Amount,Code
0,2019-04-19 00:00:26,10.7448,wtceth
0,2019-04-19 00:00:28,1.8356,aeeth
0,2019-04-19 00:00:29,167.2244,ltcusdt
0,2019-04-19 00:00:30,156.9678,omgusdt
0,2019-04-19 00:00:30,2841.0461,btcusdt
0,2019-04-19 00:00:31,2102.6121,ethusdt
0,2019-04-19 00:00:31,872.4783,ltcbtc
0,2019-04-19 00:00:34,2.6094,gntusdt
0,2019-04-19 00:00:35,728.965,etcusdt
0,2019-04-19 00:00:35,2033.4477,ethbtc
0,2019-04-19 00:00:38,12.7837,zrxusdt
0,2019-04-19 00:00:42,0.2085,mcoeth
1,2019-04-19 00:00:56,3261.4508,ethusdt
1,2019-04-19 00:00:58,1266.2327,ltcbtc
1,2019-04-19 00:01:03,458.921,etcusdt
1,2019-04-19 00:01:05,1026.1013,ltcusdt
1,2019-04-19 00:01:06,13.137,wtceth
1,2019-04-19 00:01:07,2.6571,aeeth
1,2019-04-19 00:01:09,9798.7933,btcusdt
1,2019-04-19 00:01:09,39.2425,zrxusdt
1,2019-04-19 00:01:11,218.3687,omgusdt
1,2019-04-19 00:01:12,5.6569,gntusdt
1,2019-04-19 00:01:15,0.0146,mcoeth
1,2019-04-19 00:01:19,2129.8884,ethbtc
2,2019-04-19 00:01:23,558.8185,ethusdt
2,2019-04-19 00:01:34,7.7917,wtceth
2,2019-04-19 00:01:37,1.7038,aeeth
2,2019-04-19 00:01:40,7.4453,zrxusdt
2,2019-04-19 00:01:43,791.9539,etcusdt
2,2019-04-19 00:01:43,403.8944,ltcbtc
2,2019-04-19 00:01:43,120.2101,omgusdt
2,2019-04-19 00:01:45,0.0252,mcoeth
2,2019-04-19 00:01:45,1499.1772,ltcusdt
2,2019-04-19 00:01:46,1895.3701,btcusdt
3,2019-04-19 00:01:48,2593.0934,ethusdt
2,2019-04-19 00:01:48,3.8946,gntusdt
2,2019-04-19 00:01:52,600.7369,ethbtc
3,2019-04-19 00:02:05,1.785,wtceth
3,2019-04-19 00:02:07,34.8349,zrxusdt
3,2019-04-19 00:02:09,439.8977,ltcbtc
3,2019-04-19 00:02:13,215.8282,omgusdt
3,2019-04-19 00:02:18,1.4519,aeeth
3,2019-04-19 00:02:18,0.1429,mcoeth
3,2019-04-19 00:02:20,5567.8275,btcusdt
3,2019-04-19 00:02:22,317.3141,etcusdt
3,2019-04-19 00:02:24,1388.4079,ltcusdt
4,2019-04-19 00:02:26,503.6127,ethusdt
3,2019-04-19 00:02:27,3128.4884,ethbtc
3,2019-04-19 00:02:29,0.4096,gntusdt
4,2019-04-19 00:02:39,480.4313,omgusdt
4,2019-04-19 00:02:46,804.5892,ltcbtc
4,2019-04-19 00:02:49,33.3445,zrxusdt
4,2019-04-19 00:02:50,12.5748,wtceth
4,2019-04-19 00:02:53,11740.2307,btcusdt
4,2019-04-19 00:02:55,575.3846,etcusdt
4,2019-04-19 00:02:56,0.0537,mcoeth
5,2019-04-19 00:03:00,1906.6609,ethusdt
4,2019-04-19 00:03:01,3.6701,gntusdt
4,2019-04-19 00:03:03,1.4475,aeeth
4,2019-04-19 00:03:05,2331.8464,ethbtc
4,2019-04-19 00:03:09,1183.2088,ltcusdt
5,2019-04-19 00:03:16,54.2086,ltcbtc
5,2019-04-19 00:03:21,623.5987,omgusdt
5,2019-04-19 00:03:26,0.0713,mcoeth
5,2019-04-19 00:03:26,203.3797,etcusdt
5,2019-04-19 00:03:28,13687.9695,btcusdt
5,2019-04-19 00:03:30,6.0663,wtceth
5,2019-04-19 00:03:31,34.7497,zrxusdt
5,2019-04-19 00:03:33,3.7877,gntusdt
5,2019-04-19 00:03:36,3085.2609,ethbtc
5,2019-04-19 00:03:37,1.2733,aeeth
6,2019-04-19 00:03:38,849.9418,ethusdt
5,2019-04-19 00:03:48,773.3344,ltcusdt
6,2019-04-19 00:03:49,736.6458,ltcbtc
6,2019-04-19 00:03:50,788.3398,omgusdt
6,2019-04-19 00:03:54,421.3441,etcusdt
6,2019-04-19 00:03:57,9581.6687,btcusdt
6,2019-04-19 00:04:00,0.1596,mcoeth
6,2019-04-19 00:04:00,16.3423,zrxusdt
6,2019-04-19 00:04:01,1.5043,gntusdt
6,2019-04-19 00:04:03,0.0176,aeeth
7,2019-04-19 00:04:05,50.6819,ethusdt
6,2019-04-19 00:04:11,6.104,wtceth
6,2019-04-19 00:04:14,1711.3563,ethbtc
7,2019-04-19 00:04:14,974.7285,ltcbtc
7,2019-04-19 00:04:15,81.3079,omgusdt
7,2019-04-19 00:04:26,6475.6389,btcusdt
7,2019-04-19 00:04:27,2.6917,etcusdt
6,2019-04-19 00:04:32,447.1745,ltcusdt
7,2019-04-19 00:04:36,1.268,gntusdt
7,2019-04-19 00:04:37,1.656,aeeth
8,2019-04-19 00:04:42,733.7334,ltcbtc
7,2019-04-19 00:04:42,0.0494,mcoeth
8,2019-04-19 00:04:44,61.9806,omgusdt
7,2019-04-19 00:04:45,42.664,zrxusdt
8,2019-04-19 00:04:49,1945.3688,ethusdt
8,2019-04-19 00:04:52,12627.067,btcusdt
7,2019-04-19 00:04:54,10.5548,wtceth
8,2019-04-19 00:04:54,681.1619,etcusdt
7,2019-04-19 00:04:56,69.4805,ethbtc
7,2019-04-19 00:05:04,1019.9621,ltcusdt
8,2019-04-19 00:05:10,0.1736,mcoeth
8,2019-04-19 00:05:12,1.6248,aeeth
9,2019-04-19 00:05:17,522.0598,omgusdt
9,2019-04-19 00:05:17,1319.7265,ltcbtc
8,2019-04-19 00:05:18,5.4854,gntusdt
9,2019-04-19 00:05:20,2037.7072,ethusdt
8,2019-04-19 00:05:24,18.1748,zrxusdt
8,2019-04-19 00:05:24,2.5514,wtceth
9,2019-04-19 00:05:26,1150.282,btcusdt
9,2019-04-19 00:05:26,71.9202,etcusdt
8,2019-04-19 00:05:30,396.2964,ltcusdt
9,2019-04-19 00:05:37,0.2174,mcoeth
9,2019-04-19 00:05:39,0.6096,aeeth
8,2019-04-19 00:05:39,3065.9535,ethbtc
10,2019-04-19 00:05:48,2867.8154,ethusdt
9,2019-04-19 00:05:50,4.3897,wtceth
10,2019-04-19 00:05:51,3260.0715,btcusdt
10,2019-04-19 00:05:52,639.0591,ltcbtc
9,2019-04-19 00:05:53,3.7042,zrxusdt
10,2019-04-19 00:05:55,631.8942,etcusdt
9,2019-04-19 00:05:56,1.8764,gntusdt
10,2019-04-19 00:06:00,445.2422,omgusdt
9,2019-04-19 00:06:06,656.567,ltcusdt
10,2019-04-19 00:06:08,0.1477,mcoeth
9,2019-04-19 00:06:14,2500.0352,ethbtc
11,2019-04-19 00:06:17,213.8083,ethusdt
10,2019-04-19 00:06:18,1.2531,aeeth
11,2019-04-19 00:06:21,1101.4009,ltcbtc
10,2019-04-19 00:06:22,30.5784,zrxusdt
10,2019-04-19 00:06:22,12.1977,wtceth
10,2019-04-19 00:06:31,2.8517,gntusdt
11,2019-04-19 00:06:31,11359.5953,btcusdt
11,2019-04-19 00:06:32,256.1086,omgusdt
11,2019-04-19 00:06:40,468.0662,etcusdt
10,2019-04-19 00:06:41,859.4625,ltcusdt
11,2019-04-19 00:06:51,0.1164,mcoeth
11,2019-04-19 00:06:53,20.5221,zrxusdt
10,2019-04-19 00:06:54,1245.392,ethbtc
12,2019-04-19 00:06:58,5719.1502,btcusdt
11,2019-04-19 00:06:58,0.0154,wtceth
12,2019-04-19 00:07:02,243.0147,ethusdt
11,2019-04-19 00:07:03,2.4385,aeeth
12,2019-04-19 00:07:04,377.943,omgusdt
12,2019-04-19 00:07:05,451.8851,ltcbtc
11,2019-04-19 00:07:10,3.3167,gntusdt
11,2019-04-19 00:07:16,877.6481,ltcusdt
12,2019-04-19 00:07:16,101.5909,etcusdt
12,2019-04-19 00:07:19,0.0089,mcoeth
13,2019-04-19 00:07:29,645.9436,omgusdt
13,2019-04-19 00:07:29,14681.5905,btcusdt
13,2019-04-19 00:07:30,140.9894,ltcbtc
12,2019-04-19 00:07:31,26.4506,zrxusdt
13,2019-04-19 00:07:31,1472.6498,ethusdt
12,2019-04-19 00:07:36,1.1572,aeeth
12,2019-04-19 00:07:37,9.9289,wtceth
11,2019-04-19 00:07:38,2963.4188,ethbtc
13,2019-04-19 00:07:42,623.3952,etcusdt
13,2019-04-19 00:07:47,0.1511,mcoeth
12,2019-04-19 00:07:49,3.5645,gntusdt
14,2019-04-19 00:07:56,3758.2106,btcusdt
14,2019-04-19 00:07:57,990.7661,ltcbtc
12,2019-04-19 00:07:57,1036.9889,ltcusdt
12,2019-04-19 00:08:09,145.0864,ethbtc
14,2019-04-19 00:08:11,306.3728,omgusdt
13,2019-04-19 00:08:13,1.754,aeeth
14,2019-04-19 00:08:13,2616.1589,ethusdt
14,2019-04-19 00:08:14,864.1689,etcusdt
13,2019-04-19 00:08:14,3.4388,zrxusdt
13,2019-04-19 00:08:16,3.4938,gntusdt
13,2019-04-19 00:08:17,9.8943,wtceth
14,2019-04-19 00:08:24,0.214,mcoeth
13,2019-04-19 00:08:27,1307.5507,ltcusdt
15,2019-04-19 00:08:34,35.8235,ltcbtc
15,2019-04-19 00:08:34,10306.942,btcusdt
13,2019-04-19 00:08:41,992.2182,ethbtc
15,2019-04-19 00:08:42,628.2526,omgusdt
14,2019-04-19 00:08:43,0.8116,gntusdt
14,2019-04-19 00:08:53,0.5337,aeeth
14,2019-04-19 00:08:54,14.2723,wtceth
15,2019-04-19 00:08:57,2052.3433,ethusdt
15,2019-04-19 00:08:58,473.3065,etcusdt
14,2019-04-19 00:08:59,19.9255,zrxusdt
14,2019-04-19 00:09:02,1157.813,ltcusdt
15,2019-04-19 00:09:03,0.0438,mcoeth
16,2019-04-19 00:09:07,182.9918,omgusdt
16,2019-04-19 00:09:08,767.2636,ltcbtc
14,2019-04-19 00:09:10,3175.1517,ethbtc
16,2019-04-19 00:09:12,4110.6725,btcusdt
16,2019-04-19 00:09:22,2012.2256,ethusdt
15,2019-04-19 00:09:25,2.6798,gntusdt
15,2019-04-19 00:09:25,6.5186,wtceth
17,2019-04-19 00:09:32,771.4542,omgusdt
15,2019-04-19 00:09:37,2.3709,aeeth
15,2019-04-19 00:09:37,1003.5649,ltcusdt
15,2019-04-19 00:09:38,28.1035,zrxusdt
16,2019-04-19 00:09:39,752.4807,etcusdt
15,2019-04-19 00:09:40,1787.8679,ethbtc
16,2019-04-19 00:09:41,0.2161,mcoeth
17,2019-04-19 00:09:42,91.8154,ltcbtc
17,2019-04-19 00:09:48,10469.5466,btcusdt
16,2019-04-19 00:09:57,9.6384,wtceth
18,2019-04-19 00:09:58,626.7489,omgusdt
17,2019-04-19 00:10:00,310.6554,ethusdt
16,2019-04-19 00:10:04,0.1492,aeeth
16,2019-04-19 00:10:07,1.691,gntusdt
17,2019-04-19 00:10:14,251.01,etcusdt
16,2019-04-19 00:10:14,32.0966,zrxusdt
16,2019-04-19 00:10:15,889.533,ethbtc
16,2019-04-19 00:10:17,410.5852,ltcusdt
17,2019-04-19 00:10:19,0.1404,mcoeth
18,2019-04-19 00:10:21,12696.5633,btcusdt
18,2019-04-19 00:10:23,699.816,ltcbtc
18,2019-04-19 00:10:29,1452.5998,ethusdt
17,2019-04-19 00:10:38,5.4821,wtceth
19,2019-04-19 00:10:40,504.4243,omgusdt
17,2019-04-19 00:10:43,624.1311,ltcusdt
17,2019-04-19 00:10:44,2975.8883,ethbtc
18,2019-04-19 00:10:45,674.0188,etcusdt
17,2019-04-19 00:10:47,4.1054,gntusdt
17,2019-04-19 00:10:47,1.3963,aeeth
19,2019-04-19 00:10:47,10113.5223,btcusdt
17,2019-04-19 00:10:51,34.6209,zrxusdt
18,2019-04-19 00:10:53,0.0974,mcoeth
19,2019-04-19 00:10:57,1114.6122,ltcbtc
19,2019-04-19 00:11:02,1866.97,ethusdt
20,2019-04-19 00:11:10,173.5335,omgusdt
19,2019-04-19 00:11:12,168.8562,etcusdt
18,2019-04-19 00:11:12,1139.2686,ethbtc
18,2019-04-19 00:11:13,495.6976,ltcusdt
18,2019-04-19 00:11:13,6.1606,gntusdt
18,2019-04-19 00:11:20,2.6922,aeeth
18,2019-04-19 00:11:21,15.0603,wtceth
19,2019-04-19 00:11:21,0.1768,mcoeth
18,2019-04-19 00:11:27,2.869,zrxusdt
20,2019-04-19 00:11:28,1969.7088,btcusdt
20,2019-04-19 00:11:37,483.9641,etcusdt
20,2019-04-19 00:11:41,0.2201,ltcbtc
20,2019-04-19 00:11:42,1795.9369,ethusdt
21,2019-04-19 00:11:44,89.4556,omgusdt
19,2019-04-19 00:11:44,1.694,gntusdt
19,2019-04-19 00:11:45,284.5581,ltcusdt
19,2019-04-19 00:11:52,329.9347,ethbtc
20,2019-04-19 00:11:53,0.1858,mcoeth
19,2019-04-19 00:11:56,6.9625,wtceth
19,2019-04-19 00:11:57,3.5864,zrxusdt
19,2019-04-19 00:12:00,0.5248,aeeth
21,2019-04-19 00:12:04,848.9887,etcusdt
21,2019-04-19 00:12:09,5870.756,btcusdt
21,2019-04-19 00:12:12,1833.9943,ethusdt
20,2019-04-19 00:12:13,4.3354,gntusdt
22,2019-04-19 00:12:16,374.116,omgusdt
21,2019-04-19 00:12:18,0.129,mcoeth
20,2019-04-19 00:12:24,3.2997,wtceth
21,2019-04-19 00:12:25,1112.3644,ltcbtc
20,2019-04-19 00:12:28,630.544,ethbtc
20,2019-04-19 00:12:30,677.4216,ltcusdt
20,2019-04-19 00:12:35,2.4445,aeeth
22,2019-04-19 00:12:37,3102.6286,ethusdt
20,2019-04-19 00:12:39,1.9026,zrxusdt
22,2019-04-19 00:12:41,858.693,etcusdt
22,2019-04-19 00:12:49,14115.4939,btcusdt
23,2019-04-19 00:12:52,689.8734,omgusdt
22,2019-04-19 00:12:52,969.0023,ltcbtc
21,2019-04-19 00:12:56,6.8051,gntusdt
21,2019-04-19 00:12:58,181.4785,ltcusdt
21,2019-04-19 00:13:00,3.2607,aeeth
22,2019-04-19 00:13:01,0.2168,mcoeth
21,2019-04-19 00:13:03,2.3446,wtceth
21,2019-04-19 00:13:04,78.6589,ethbtc
23,2019-04-19 00:13:08,132.0828,etcusdt
21,2019-04-19 00:13:10,4.7773,zrxusdt
23,2019-04-19 00:13:14,542.9414,ethusdt
22,2019-04-19 00:13:24,5.9407,gntusdt
24,2019-04-19 00:13:25,179.6216,omgusdt
22,2019-04-19 00:13:26,1340.096,ltcusdt
23,2019-04-19 00:13:27,5113.5527,btcusdt
23,2019-04-19 00:13:29,1150.3305,ltcbtc
22,2019-04-19 00:13:34,1.6097,wtceth
22,2019-04-19 00:13:35,1858.9662,ethbtc
22,2019-04-19 00:13:38,36.6926,zrxusdt
22,2019-04-19 00:13:38,0.3074,aeeth
23,2019-04-19 00:13:44,0.1693,mcoeth
24,2019-04-19 00:13:44,186.0643,etcusdt
24,2019-04-19 00:13:52,306.6055,ethusdt
23,2019-04-19 00:13:58,1071.9802,ltcusdt
24,2019-04-19 00:14:03,14942.3397,btcusdt
23,2019-04-19 00:14:04,5.0013,wtceth
25,2019-04-19 00:14:06,223.2409,omgusdt
23,2019-04-19 00:14:09,1.6289,gntusdt
24,2019-04-19 00:14:14,711.3893,ltcbtc
23,2019-04-19 00:14:15,0.3882,aeeth
24,2019-04-19 00:14:17,0.0022,mcoeth
23,2019-04-19 00:14:18,33.4662,zrxusdt
23,2019-04-19 00:14:19,1711.2098,ethbtc
25,2019-04-19 00:14:29,740.4873,etcusdt
25,2019-04-19 00:14:30,970.535,ethusdt
24,2019-04-19 00:14:30,195.2342,ltcusdt
24,2019-04-19 00:14:38,6.9337,gntusdt
25,2019-04-19 00:14:39,4054.5244,btcusdt
24,2019-04-19 00:14:42,1.3223,aeeth
24,2019-04-19 00:14:47,6.4914,wtceth
26,2019-04-19 00:14:49,433.0022,omgusdt
24,2019-04-19 00:14:50,3197.5017,ethbtc
24,2019-04-19 00:14:54,36.0479,zrxusdt
25,2019-04-19 00:14:57,0.0646,mcoeth
25,2019-04-19 00:14:59,609.4019,ltcbtc
25,2019-04-19 00:15:02,252.0461,ltcusdt
26,2019-04-19 00:15:05,418.0147,etcusdt
26,2019-04-19 00:15:05,1466.063,ethusdt
25,2019-04-19 00:15:07,5.8881,gntusdt
25,2019-04-19 00:15:08,3.3289,aeeth
26,2019-04-19 00:15:10,13214.2458,btcusdt
25,2019-04-19 00:15:20,14.8665,wtceth
26,2019-04-19 00:15:26,687.9445,ltcbtc
27,2019-04-19 00:15:27,632.9648,omgusdt
25,2019-04-19 00:15:27,3406.6025,ethbtc
26,2019-04-19 00:15:32,370.4999,ltcusdt
25,2019-04-19 00:15:33,21.8508,zrxusdt
27,2019-04-19 00:15:34,202.9682,ethusdt
26,2019-04-19 00:15:38,0.078,mcoeth
26,2019-04-19 00:15:38,3.188,aeeth
26,2019-04-19 00:15:47,2.7104,gntusdt
27,2019-04-19 00:15:49,772.0377,etcusdt
26,2019-04-19 00:15:50,7.8838,wtceth
28,2019-04-19 00:15:52,429.043,omgusdt
27,2019-04-19 00:15:54,603.1052,btcusdt
26,2019-04-19 00:15:55,2027.6964,ethbtc
28,2019-04-19 00:16:04,760.7,ethusdt
27,2019-04-19 00:16:05,1400.1445,ltcusdt
26,2019-04-19 00:16:07,35.9026,zrxusdt
27,2019-04-19 00:16:07,625.0795,ltcbtc
27,2019-04-19 00:16:12,3.0615,aeeth
27,2019-04-19 00:16:15,1.6267,wtceth
28,2019-04-19 00:16:19,7111.7143,btcusdt
27,2019-04-19 00:16:19,0.0411,mcoeth
28,2019-04-19 00:16:21,155.632,etcusdt
27,2019-04-19 00:16:23,0.4734,gntusdt
29,2019-04-19 00:16:25,664.7759,omgusdt
29,2019-04-19 00:16:36,1420.257,ethusdt
28,2019-04-19 00:16:36,113.3308,ltcbtc
27,2019-04-19 00:16:37,10.7906,zrxusdt
27,2019-04-19 00:16:39,2307.8725,ethbtc
28,2019-04-19 00:16:40,827.211,ltcusdt
29,2019-04-19 00:16:47,4402.6834,btcusdt
28,2019-04-19 00:16:53,2.0533,aeeth
28,2019-04-19 00:16:54,5.5404,gntusdt
30,2019-04-19 00:16:54,642.3795,omgusdt
28,2019-04-19 00:16:55,10.8125,wtceth
28,2019-04-19 00:17:03,0.0446,mcoeth
29,2019-04-19 00:17:06,463.4026,etcusdt
29,2019-04-19 00:17:11,121.0133,ltcusdt
28,2019-04-19 00:17:11,2146.7742,ethbtc
30,2019-04-19 00:17:15,1829.1115,ethusdt
28,2019-04-19 00:17:19,14.8587,zrxusdt
29,2019-04-19 00:17:21,996.459,ltcbtc
