,Time,Amount,Code
0,2019-03-20 00:00:26,4830.7076,btcusdt
0,2019-03-20 00:00:26,319.5234,omgusdt
0,2019-03-20 00:00:28,8.476,wtceth
0,2019-03-20 00:00:32,334.7065,etcusdt
0,2019-03-20 00:00:32,0.1705,mcoeth
0,2019-03-20 00:00:33,601.609,ethusdt
0,2019-03-20 00:00:36,19.6156,zrxusdt
0,2019-03-20 00:00:37,1.1418,gntusdt
0,2019-03-20 00:00:37,1.8392,aeeth
0,2019-03-20 00:00:39,1616.7841,ethbtc
0,2019-03-20 00:00:41,198.215,ltcbtc
0,2019-03-20 00:00:42,495.326,ltcusdt
1,2019-03-20 00:00:55,6164.6336,btcusdt
1,2019-03-20 00:00:55,34.555,omgusdt
1,2019-03-20 00:01:00,0.0206,mcoeth
1,2019-03-20 00:01:01,1224.0848,ethusdt
1,2019-03-20 00:01:07,45.2882,etcusdt
1,2019-03-20 00:01:10,3.6378,wtceth
1,2019-03-20 00:01:10,116.7439,ethbtc
1,2019-03-20 00:01:11,98.7463,ltcusdt
1,2019-03-20 00:01:11,2.6553,gntusdt
1,2019-03-20 00:01:17,17.3372,zrxusdt
1,2019-03-20 00:01:19,1.714,aeeth
1,2019-03-20 00:01:23,332.6974,ltcbtc
2,2019-03-20 00:01:30,103.3265,omgusdt
2,2019-03-20 00:01:35,1109.5592,ethusdt
2,2019-03-20 00:01:39,0.1679,mcoeth
2,2019-03-20 00:01:39,2202.6749,btcusdt
2,2019-03-20 00:01:41,4.6164,wtceth
2,2019-03-20 00:01:43,399.7429,etcusdt
2,2019-03-20 00:01:43,3.4549,gntusdt
2,2019-03-20 00:01:43,1326.0436,ethbtc
2,2019-03-20 00:01:48,997.3174,ltcusdt
2,2019-03-20 00:01:48,16.4952,zrxusdt
3,2019-03-20 00:01:56,464.1045,omgusdt
2,2019-03-20 00:01:57,2.5913,aeeth
2,2019-03-20 00:02:03,319.2012,ltcbtc
3,2019-03-20 00:02:07,6.6629,wtceth
3,2019-03-20 00:02:15,10.0885,zrxusdt
3,2019-03-20 00:02:18,714.1549,ethusdt
3,2019-03-20 00:02:19,0.1766,mcoeth
3,2019-03-20 00:02:19,3.6911,gntusdt
3,2019-03-20 00:02:23,350.5329,etcusdt
3,2019-03-20 00:02:23,357.6337,ethbtc
3,2019-03-20 00:02:23,3847.2566,btcusdt
3,2019-03-20 00:02:27,741.3964,ltcusdt
4,2019-03-20 00:02:29,116.9722,omgusdt
3,2019-03-20 00:02:30,1.4625,aeeth
4,2019-03-20 00:02:37,6.6286,wtceth
3,2019-03-20 00:02:39,360.9221,ltcbtc
4,2019-03-20 00:02:47,3.0903,gntusdt
4,2019-03-20 00:02:58,13.0198,zrxusdt
4,2019-03-20 00:02:59,182.4713,ethbtc
4,2019-03-20 00:03:02,0.1131,mcoeth
4,2019-03-20 00:03:02,2415.5681,ethusdt
4,2019-03-20 00:03:04,5736.7828,btcusdt
4,2019-03-20 00:03:04,592.8612,ltcusdt
4,2019-03-20 00:03:04,0.4594,aeeth
4,2019-03-20 00:03:08,324.6693,etcusdt
5,2019-03-20 00:03:10,1.564,wtceth
5,2019-03-20 00:03:14,437.8635,omgusdt
