,Time,Amount,Code
0,2019-06-21 00:00:28,321.5027,zrxusdt
0,2019-06-21 00:00:29,56.9307,wtceth
0,2019-06-21 00:00:31,15792.686,btcusdt
0,2019-06-21 00:00:32,22436.3043,ethbtc
0,2019-06-21 00:00:34,8951.8458,ltcbtc
0,2019-06-21 00:00:34,11818.4218,ltcusdt
0,2019-06-21 00:00:36,6583.8602,ethusdt
0,2019-06-21 00:00:36,7082.0266,etcusdt
0,2019-06-21 00:00:37,4875.2816,omgusdt
0,2019-06-21 00:00:40,11.159,gntusdt
0,2019-06-21 00:00:41,9.0623,aeeth
0,2019-06-21 00:00:41,0.4633,mcoeth
1,2019-06-21 00:00:57,15125.0541,ethbtc
1,2019-06-21 00:00:59,100.3138,wtceth
1,2019-06-21 00:01:03,8374.3123,ethusdt
1,2019-06-21 00:01:03,181.9431,zrxusdt
1,2019-06-21 00:01:04,4637.0927,etcusdt
1,2019-06-21 00:01:05,11390.7739,ltcusdt
1,2019-06-21 00:01:05,8026.062,ltcbtc
1,2019-06-21 00:01:09,16.6949,aeeth
1,2019-06-21 00:01:09,0.6187,mcoeth
1,2019-06-21 00:01:10,36.6489,gntusdt
1,2019-06-21 00:01:15,41893.2403,btcusdt
1,2019-06-21 00:01:19,2382.6407,omgusdt
2,2019-06-21 00:01:22,26515.7528,ethbtc
2,2019-06-21 00:01:31,4630.854,ltcbtc
2,2019-06-21 00:01:33,96.0095,zrxusdt
2,2019-06-21 00:01:36,24.1016,aeeth
2,2019-06-21 00:01:37,25114.6331,ethusdt
2,2019-06-21 00:01:41,36.3875,wtceth
2,2019-06-21 00:01:46,2098.1264,ltcusdt
2,2019-06-21 00:01:47,382.3702,etcusdt
2,2019-06-21 00:01:48,1.0645,mcoeth
2,2019-06-21 00:01:48,67.3904,gntusdt
2,2019-06-21 00:01:52,77447.0584,btcusdt
3,2019-06-21 00:01:56,14591.7404,ethbtc
3,2019-06-21 00:01:57,6091.6728,ltcbtc
2,2019-06-21 00:02:04,7534.7784,omgusdt
3,2019-06-21 00:02:08,4695.1635,ethusdt
3,2019-06-21 00:02:12,1984.5604,etcusdt
3,2019-06-21 00:02:13,45.1779,wtceth
3,2019-06-21 00:02:16,1.4052,mcoeth
3,2019-06-21 00:02:16,192.7777,zrxusdt
3,2019-06-21 00:02:16,24.233,aeeth
3,2019-06-21 00:02:24,54.0253,gntusdt
3,2019-06-21 00:02:29,10466.056,btcusdt
3,2019-06-21 00:02:30,1690.9135,ltcusdt
4,2019-06-21 00:02:37,26171.7892,ethbtc
4,2019-06-21 00:02:38,527.9061,ltcbtc
4,2019-06-21 00:02:41,18.9256,wtceth
4,2019-06-21 00:02:46,14.603,aeeth
4,2019-06-21 00:02:46,5555.1901,etcusdt
3,2019-06-21 00:02:47,7702.5392,omgusdt
4,2019-06-21 00:02:47,37218.9911,ethusdt
4,2019-06-21 00:02:58,238.6279,zrxusdt
4,2019-06-21 00:02:58,30660.6554,btcusdt
4,2019-06-21 00:03:00,0.0603,mcoeth
4,2019-06-21 00:03:06,52.9638,gntusdt
4,2019-06-21 00:03:07,2547.5076,ltcusdt
5,2019-06-21 00:03:10,9.3189,wtceth
5,2019-06-21 00:03:14,3945.362,ltcbtc
5,2019-06-21 00:03:20,1943.2923,etcusdt
5,2019-06-21 00:03:20,17610.8181,ethbtc
5,2019-06-21 00:03:26,16.6119,aeeth
5,2019-06-21 00:03:26,35318.1921,btcusdt
5,2019-06-21 00:03:26,0.7618,mcoeth
4,2019-06-21 00:03:31,1386.2062,omgusdt
5,2019-06-21 00:03:31,2963.2913,ethusdt
5,2019-06-21 00:03:33,418.734,zrxusdt
5,2019-06-21 00:03:35,6.6878,gntusdt
5,2019-06-21 00:03:40,2293.9816,ltcusdt
6,2019-06-21 00:03:50,47.0685,wtceth
6,2019-06-21 00:03:51,3618.1928,ltcbtc
6,2019-06-21 00:03:53,4102.3228,ethbtc
6,2019-06-21 00:03:54,0.6138,mcoeth
5,2019-06-21 00:03:59,2970.4927,omgusdt
6,2019-06-21 00:04:00,10.3178,gntusdt
6,2019-06-21 00:04:04,4072.2247,etcusdt
6,2019-06-21 00:04:04,89934.4844,btcusdt
6,2019-06-21 00:04:07,4.7993,zrxusdt
6,2019-06-21 00:04:08,3333.8006,ethusdt
6,2019-06-21 00:04:11,9.2996,aeeth
7,2019-06-21 00:04:16,23.7031,wtceth
7,2019-06-21 00:04:24,1636.7146,ltcbtc
6,2019-06-21 00:04:25,3531.1302,ltcusdt
6,2019-06-21 00:04:28,1396.4068,omgusdt
7,2019-06-21 00:04:29,2.0285,mcoeth
7,2019-06-21 00:04:32,21366.8183,btcusdt
7,2019-06-21 00:04:33,6982.3637,ethbtc
7,2019-06-21 00:04:34,22.5845,gntusdt
7,2019-06-21 00:04:35,254.2231,zrxusdt
7,2019-06-21 00:04:37,7047.5312,etcusdt
7,2019-06-21 00:04:38,6.1755,aeeth
8,2019-06-21 00:04:43,153.3019,wtceth
7,2019-06-21 00:04:50,8875.3639,ethusdt
7,2019-06-21 00:04:53,5734.9917,ltcusdt
7,2019-06-21 00:04:58,3648.2694,omgusdt
8,2019-06-21 00:05:00,69718.5378,btcusdt
8,2019-06-21 00:05:05,12019.5029,ethbtc
8,2019-06-21 00:05:07,8161.323,ltcbtc
8,2019-06-21 00:05:11,29.9855,gntusdt
8,2019-06-21 00:05:11,185.5947,zrxusdt
8,2019-06-21 00:05:14,0.6898,mcoeth
8,2019-06-21 00:05:15,6667.0413,etcusdt
8,2019-06-21 00:05:19,10.5595,aeeth
9,2019-06-21 00:05:21,76.2787,wtceth
8,2019-06-21 00:05:28,28939.9675,ethusdt
9,2019-06-21 00:05:29,117929.7064,btcusdt
8,2019-06-21 00:05:31,3966.3254,ltcusdt
8,2019-06-21 00:05:33,8733.3064,omgusdt
9,2019-06-21 00:05:34,28587.8794,ethbtc
9,2019-06-21 00:05:45,148.9338,zrxusdt
9,2019-06-21 00:05:46,0.6847,mcoeth
9,2019-06-21 00:05:48,3586.5811,etcusdt
9,2019-06-21 00:05:49,11028.4199,ltcbtc
9,2019-06-21 00:05:54,2.6225,gntusdt
10,2019-06-21 00:05:57,91.4237,wtceth
9,2019-06-21 00:05:59,10.5111,aeeth
9,2019-06-21 00:06:08,19498.9905,ethusdt
10,2019-06-21 00:06:08,52482.9045,btcusdt
10,2019-06-21 00:06:10,16402.0086,ethbtc
9,2019-06-21 00:06:12,2952.4441,omgusdt
9,2019-06-21 00:06:13,1796.8674,ltcusdt
10,2019-06-21 00:06:17,21.3421,zrxusdt
10,2019-06-21 00:06:19,0.3726,mcoeth
10,2019-06-21 00:06:23,8257.826,ltcbtc
10,2019-06-21 00:06:24,41.7748,gntusdt
10,2019-06-21 00:06:29,7822.0754,etcusdt
10,2019-06-21 00:06:34,2.4128,aeeth
11,2019-06-21 00:06:37,145.4616,wtceth
10,2019-06-21 00:06:40,2836.4537,omgusdt
11,2019-06-21 00:06:40,51904.6435,btcusdt
11,2019-06-21 00:06:41,4921.3559,ethbtc
10,2019-06-21 00:06:43,12200.4999,ethusdt
10,2019-06-21 00:06:45,9584.6667,ltcusdt
11,2019-06-21 00:06:49,172.0126,zrxusdt
11,2019-06-21 00:06:58,476.0094,ltcbtc
11,2019-06-21 00:06:58,5462.4905,etcusdt
11,2019-06-21 00:06:59,2.2017,mcoeth
11,2019-06-21 00:07:00,18.6442,aeeth
11,2019-06-21 00:07:01,6.0743,gntusdt
12,2019-06-21 00:07:13,62.8789,wtceth
12,2019-06-21 00:07:16,17702.6481,ethbtc
12,2019-06-21 00:07:16,111.0319,zrxusdt
11,2019-06-21 00:07:19,6453.0206,ethusdt
