,Time,Amount,Code
0,2019-08-27 00:00:25,10.7682,aeeth
0,2019-08-27 00:00:26,46.8138,wtceth
0,2019-08-27 00:00:31,4617.5596,ltcusdt
0,2019-08-27 00:00:31,4890.5501,ltcbtc
0,2019-08-27 00:00:32,5061.491,ethbtc
0,2019-08-27 00:00:33,0.1245,mcoeth
0,2019-08-27 00:00:35,285.734,etcusdt
0,2019-08-27 00:00:36,8.5359,gntusdt
0,2019-08-27 00:00:39,4443.396,ethusdt
0,2019-08-27 00:00:40,125.5227,zrxusdt
0,2019-08-27 00:00:41,16405.0189,btcusdt
0,2019-08-27 00:00:42,3080.062,omgusdt
1,2019-08-27 00:00:55,8.2755,aeeth
1,2019-08-27 00:01:04,1689.9014,ltcusdt
1,2019-08-27 00:01:06,62.1086,wtceth
1,2019-08-27 00:01:07,6548.9925,ethbtc
1,2019-08-27 00:01:07,5352.4134,ltcbtc
1,2019-08-27 00:01:08,2.69,gntusdt
1,2019-08-27 00:01:11,155.1845,omgusdt
1,2019-08-27 00:01:13,2915.8221,etcusdt
1,2019-08-27 00:01:14,0.1034,mcoeth
1,2019-08-27 00:01:14,32.7765,zrxusdt
1,2019-08-27 00:01:17,17683.573,ethusdt
1,2019-08-27 00:01:18,5075.2549,btcusdt
2,2019-08-27 00:01:30,4.4042,aeeth
2,2019-08-27 00:01:33,4.126,wtceth
2,2019-08-27 00:01:36,13.538,gntusdt
2,2019-08-27 00:01:38,4389.9523,omgusdt
2,2019-08-27 00:01:44,8547.3518,ethbtc
2,2019-08-27 00:01:47,5147.8532,ltcbtc
2,2019-08-27 00:01:49,3904.8633,ltcusdt
2,2019-08-27 00:01:49,34125.7228,btcusdt
2,2019-08-27 00:01:50,4844.5933,ethusdt
2,2019-08-27 00:01:51,1.0394,mcoeth
2,2019-08-27 00:01:55,2124.6233,etcusdt
2,2019-08-27 00:01:58,178.0573,zrxusdt
3,2019-08-27 00:02:03,15.0582,gntusdt
3,2019-08-27 00:02:09,70.8103,wtceth
3,2019-08-27 00:02:10,7787.0225,ethbtc
3,2019-08-27 00:02:10,3013.1721,omgusdt
3,2019-08-27 00:02:12,3158.912,ltcbtc
3,2019-08-27 00:02:15,10.6759,aeeth
3,2019-08-27 00:02:25,0.7381,mcoeth
3,2019-08-27 00:02:26,1567.4231,ltcusdt
3,2019-08-27 00:02:27,7807.6538,btcusdt
3,2019-08-27 00:02:30,10771.0203,ethusdt
3,2019-08-27 00:02:35,1260.8987,etcusdt
4,2019-08-27 00:02:40,2187.9384,ltcbtc
3,2019-08-27 00:02:43,96.9033,zrxusdt
4,2019-08-27 00:02:45,3.1214,gntusdt
4,2019-08-27 00:02:48,75.6516,wtceth
4,2019-08-27 00:02:51,9677.6938,ethbtc
4,2019-08-27 00:02:52,3422.0183,omgusdt
4,2019-08-27 00:02:53,9.1764,aeeth
4,2019-08-27 00:03:00,2902.9319,ltcusdt
4,2019-08-27 00:03:04,16464.1115,btcusdt
