,Time,Amount,Code
0,2019-09-22 00:00:26,23.9325,gntusdt
0,2019-09-22 00:00:28,13563.4672,ethusdt
0,2019-09-22 00:00:29,4663.9302,ltcbtc
0,2019-09-22 00:00:34,77.8778,zrxusdt
0,2019-09-22 00:00:34,1309.8292,etcusdt
0,2019-09-22 00:00:35,0.391,mcoeth
0,2019-09-22 00:00:36,3020.964,omgusdt
0,2019-09-22 00:00:38,5.628,aeeth
0,2019-09-22 00:00:39,4707.5007,ethbtc
0,2019-09-22 00:00:39,1256.0191,ltcusdt
0,2019-09-22 00:00:44,36.6467,wtceth
0,2019-09-22 00:00:44,56022.9482,btcusdt
1,2019-09-22 00:00:56,1.9544,gntusdt
1,2019-09-22 00:01:00,99.9685,zrxusdt
1,2019-09-22 00:01:02,5937.6503,ltcbtc
1,2019-09-22 00:01:03,6433.3944,ethusdt
1,2019-09-22 00:01:06,3155.5199,etcusdt
1,2019-09-22 00:01:09,1693.1373,ltcusdt
1,2019-09-22 00:01:10,60.4772,wtceth
1,2019-09-22 00:01:10,0.705,mcoeth
1,2019-09-22 00:01:11,46032.7544,btcusdt
1,2019-09-22 00:01:13,3477.5727,omgusdt
1,2019-09-22 00:01:19,12.6005,aeeth
1,2019-09-22 00:01:20,9540.7862,ethbtc
2,2019-09-22 00:01:26,26.4882,gntusdt
2,2019-09-22 00:01:30,458.0439,ltcbtc
2,2019-09-22 00:01:31,9840.9874,ethusdt
2,2019-09-22 00:01:35,3951.0482,ltcusdt
2,2019-09-22 00:01:35,0.2431,mcoeth
2,2019-09-22 00:01:42,13.4992,etcusdt
2,2019-09-22 00:01:43,13.2551,zrxusdt
2,2019-09-22 00:01:45,2347.5212,omgusdt
3,2019-09-22 00:01:53,4.7761,gntusdt
2,2019-09-22 00:01:53,4471.7164,btcusdt
2,2019-09-22 00:01:54,9.2515,wtceth
2,2019-09-22 00:01:55,2965.7362,ethbtc
3,2019-09-22 00:01:58,1570.6897,ltcbtc
3,2019-09-22 00:02:00,3400.9091,ethusdt
3,2019-09-22 00:02:01,3172.6418,ltcusdt
2,2019-09-22 00:02:01,4.3747,aeeth
