,Time,Amount,Code
0,2019-11-25 00:00:25,2.1454,gntusdt
0,2019-11-25 00:00:25,79.3053,ltcusdt
0,2019-11-25 00:00:29,598.4492,etcusdt
0,2019-11-25 00:00:33,57.9691,zrxusdt
0,2019-11-25 00:00:35,23135.9797,btcusdt
0,2019-11-25 00:00:36,0.3609,mcoeth
0,2019-11-25 00:00:40,8.5212,wtceth
0,2019-11-25 00:00:41,5.3495,aeeth
0,2019-11-25 00:00:41,1778.036,ethusdt
0,2019-11-25 00:00:43,5795.7511,ethbtc
0,2019-11-25 00:00:43,909.885,ltcbtc
0,2019-11-25 00:00:44,449.2016,omgusdt
1,2019-11-25 00:00:51,7.3899,gntusdt
1,2019-11-25 00:00:57,566.7192,etcusdt
1,2019-11-25 00:01:04,0.426,mcoeth
1,2019-11-25 00:01:05,1583.3032,ltcusdt
1,2019-11-25 00:01:06,16.3864,wtceth
1,2019-11-25 00:01:08,34.7961,zrxusdt
1,2019-11-25 00:01:09,708.7047,ltcbtc
1,2019-11-25 00:01:09,7715.5144,ethusdt
1,2019-11-25 00:01:13,2228.3146,btcusdt
1,2019-11-25 00:01:16,3.169,aeeth
1,2019-11-25 00:01:19,1101.3188,omgusdt
1,2019-11-25 00:01:28,2019.8012,ethbtc
2,2019-11-25 00:01:29,6.074,gntusdt
2,2019-11-25 00:01:36,1503.8818,etcusdt
2,2019-11-25 00:01:38,240.0534,ltcbtc
2,2019-11-25 00:01:38,8026.5103,ethusdt
2,2019-11-25 00:01:39,1404.6709,ltcusdt
2,2019-11-25 00:01:40,1.8376,wtceth
2,2019-11-25 00:01:45,14222.5509,btcusdt
2,2019-11-25 00:01:46,0.2208,mcoeth
2,2019-11-25 00:01:47,34.9822,zrxusdt
2,2019-11-25 00:01:52,257.3051,omgusdt
2,2019-11-25 00:01:56,0.797,aeeth
2,2019-11-25 00:01:57,5311.7772,ethbtc
3,2019-11-25 00:02:05,7.0697,gntusdt
3,2019-11-25 00:02:09,1764.5165,etcusdt
3,2019-11-25 00:02:11,437.4842,ltcbtc
3,2019-11-25 00:02:11,23.9799,wtceth
3,2019-11-25 00:02:14,59.6863,zrxusdt
