,Time,Amount,Code
0,2019-06-12 00:00:28,8682.9176,omgusdt
0,2019-06-12 00:00:29,13.9406,gntusdt
0,2019-06-12 00:00:29,157.5694,wtceth
0,2019-06-12 00:00:33,64355.8923,btcusdt
0,2019-06-12 00:00:34,8024.9819,ltcbtc
0,2019-06-12 00:00:36,8275.9082,etcusdt
0,2019-06-12 00:00:39,1.2373,mcoeth
0,2019-06-12 00:00:39,9209.7775,ltcusdt
0,2019-06-12 00:00:41,14093.4067,ethbtc
0,2019-06-12 00:00:43,21.6651,zrxusdt
0,2019-06-12 00:00:44,10390.3706,ethusdt
0,2019-06-12 00:00:45,16.3198,aeeth
1,2019-06-12 00:01:01,13374.717,ltcbtc
1,2019-06-12 00:01:03,121225.4159,btcusdt
1,2019-06-12 00:01:06,116.5436,wtceth
1,2019-06-12 00:01:06,76.0653,gntusdt
1,2019-06-12 00:01:07,2656.381,ltcusdt
1,2019-06-12 00:01:11,10385.3512,ethusdt
1,2019-06-12 00:01:12,6643.3504,omgusdt
1,2019-06-12 00:01:12,4678.6762,etcusdt
1,2019-06-12 00:01:13,150.7269,zrxusdt
1,2019-06-12 00:01:14,5983.8551,ethbtc
1,2019-06-12 00:01:16,0.8833,mcoeth
1,2019-06-12 00:01:24,13.0156,aeeth
2,2019-06-12 00:01:34,55.6864,gntusdt
2,2019-06-12 00:01:34,18632.2816,btcusdt
2,2019-06-12 00:01:36,6875.3089,ltcusdt
2,2019-06-12 00:01:38,14016.9295,ltcbtc
2,2019-06-12 00:01:41,16361.7895,ethbtc
2,2019-06-12 00:01:43,8.5123,wtceth
2,2019-06-12 00:01:52,1889.9034,omgusdt
2,2019-06-12 00:01:54,4731.3792,etcusdt
2,2019-06-12 00:01:56,0.0651,mcoeth
2,2019-06-12 00:01:56,42219.19,ethusdt
2,2019-06-12 00:01:58,423.1722,zrxusdt
2,2019-06-12 00:02:00,24.4777,aeeth
3,2019-06-12 00:02:10,0.7664,wtceth
3,2019-06-12 00:02:12,187.2316,ltcbtc
3,2019-06-12 00:02:14,6790.9073,ethbtc
3,2019-06-12 00:02:17,73.43,gntusdt
3,2019-06-12 00:02:19,50032.7421,btcusdt
3,2019-06-12 00:02:20,6044.1237,ltcusdt
3,2019-06-12 00:02:25,47.3096,zrxusdt
3,2019-06-12 00:02:25,5688.667,omgusdt
3,2019-06-12 00:02:27,18.5597,aeeth
3,2019-06-12 00:02:29,1.6408,mcoeth
3,2019-06-12 00:02:31,11978.5289,ethusdt
3,2019-06-12 00:02:33,6735.2368,etcusdt
4,2019-06-12 00:02:41,7669.6574,ethbtc
4,2019-06-12 00:02:45,4936.4859,ltcbtc
4,2019-06-12 00:02:47,19.867,gntusdt
4,2019-06-12 00:02:48,67559.3086,btcusdt
4,2019-06-12 00:02:48,212.4092,wtceth
4,2019-06-12 00:02:50,367.1568,zrxusdt
4,2019-06-12 00:03:03,1.0223,mcoeth
4,2019-06-12 00:03:04,773.161,ltcusdt
4,2019-06-12 00:03:07,3622.5401,omgusdt
4,2019-06-12 00:03:08,3.4349,aeeth
4,2019-06-12 00:03:10,3183.3202,ethusdt
5,2019-06-12 00:03:17,27.5809,gntusdt
4,2019-06-12 00:03:17,3360.878,etcusdt
5,2019-06-12 00:03:19,34377.6035,ethbtc
5,2019-06-12 00:03:20,5.7161,zrxusdt
5,2019-06-12 00:03:24,59.2292,wtceth
5,2019-06-12 00:03:30,1279.8816,ltcbtc
5,2019-06-12 00:03:32,118536.5302,btcusdt
5,2019-06-12 00:03:38,12815.4394,ltcusdt
5,2019-06-12 00:03:39,16.5991,aeeth
5,2019-06-12 00:03:41,1.1135,mcoeth
6,2019-06-12 00:03:42,11.1193,gntusdt
5,2019-06-12 00:03:44,1115.7368,omgusdt
5,2019-06-12 00:03:45,33423.0111,ethusdt
6,2019-06-12 00:03:45,215.8548,zrxusdt
6,2019-06-12 00:03:50,15076.7212,ethbtc
6,2019-06-12 00:03:58,39.3434,wtceth
5,2019-06-12 00:04:01,2748.2389,etcusdt
6,2019-06-12 00:04:01,41049.0605,btcusdt
6,2019-06-12 00:04:03,5435.4859,ltcusdt
6,2019-06-12 00:04:10,5714.069,ltcbtc
6,2019-06-12 00:04:10,45367.2343,ethusdt
7,2019-06-12 00:04:18,48.8876,gntusdt
6,2019-06-12 00:04:21,3.4809,aeeth
7,2019-06-12 00:04:21,74.2576,zrxusdt
6,2019-06-12 00:04:24,11217.0961,omgusdt
6,2019-06-12 00:04:24,0.6931,mcoeth
7,2019-06-12 00:04:28,15.2682,wtceth
7,2019-06-12 00:04:28,9862.7163,ethbtc
7,2019-06-12 00:04:33,75480.9569,btcusdt
6,2019-06-12 00:04:34,1615.4044,etcusdt
7,2019-06-12 00:04:36,9259.4983,ltcbtc
7,2019-06-12 00:04:38,5249.3464,ethusdt
7,2019-06-12 00:04:41,12750.9711,ltcusdt
8,2019-06-12 00:04:54,60.0656,zrxusdt
8,2019-06-12 00:04:55,29.3363,gntusdt
8,2019-06-12 00:04:55,731.4807,ethbtc
7,2019-06-12 00:04:55,1.4857,mcoeth
8,2019-06-12 00:04:56,164.6511,wtceth
7,2019-06-12 00:04:57,9.9516,aeeth
7,2019-06-12 00:05:03,3705.0746,etcusdt
7,2019-06-12 00:05:09,6297.3894,omgusdt
8,2019-06-12 00:05:11,16637.0878,ltcusdt
8,2019-06-12 00:05:16,7331.6294,ltcbtc
8,2019-06-12 00:05:16,14704.1313,btcusdt
8,2019-06-12 00:05:19,1463.6124,ethusdt
9,2019-06-12 00:05:24,8075.6699,ethbtc
8,2019-06-12 00:05:28,7542.7527,etcusdt
9,2019-06-12 00:05:30,78.294,wtceth
9,2019-06-12 00:05:36,278.6905,zrxusdt
8,2019-06-12 00:05:38,29.1373,aeeth
9,2019-06-12 00:05:38,44.172,gntusdt
8,2019-06-12 00:05:38,0.5798,mcoeth
9,2019-06-12 00:05:43,116212.091,btcusdt
8,2019-06-12 00:05:46,10703.4084,omgusdt
9,2019-06-12 00:05:47,12551.6666,ltcusdt
10,2019-06-12 00:05:49,15992.1524,ethbtc
9,2019-06-12 00:05:56,2789.44,ltcbtc
9,2019-06-12 00:06:03,0.4247,mcoeth
9,2019-06-12 00:06:04,15166.7821,ethusdt
9,2019-06-12 00:06:05,22.822,aeeth
9,2019-06-12 00:06:06,7847.5977,etcusdt
10,2019-06-12 00:06:09,143.8897,zrxusdt
10,2019-06-12 00:06:11,166.2229,wtceth
11,2019-06-12 00:06:17,4580.5932,ethbtc
10,2019-06-12 00:06:18,2.5446,gntusdt
9,2019-06-12 00:06:28,612.0049,omgusdt
10,2019-06-12 00:06:28,8603.7192,ltcusdt
10,2019-06-12 00:06:28,119385.976,btcusdt
10,2019-06-12 00:06:38,15.4861,aeeth
10,2019-06-12 00:06:39,26229.4665,ethusdt
10,2019-06-12 00:06:40,3536.3508,ltcbtc
11,2019-06-12 00:06:41,268.5473,zrxusdt
10,2019-06-12 00:06:47,1.5462,mcoeth
10,2019-06-12 00:06:48,4305.2829,etcusdt
11,2019-06-12 00:06:52,13.087,gntusdt
10,2019-06-12 00:06:53,3495.3206,omgusdt
11,2019-06-12 00:06:53,81.2027,wtceth
12,2019-06-12 00:07:00,31707.7947,ethbtc
11,2019-06-12 00:07:03,2565.2355,ltcusdt
12,2019-06-12 00:07:07,266.0435,zrxusdt
11,2019-06-12 00:07:11,42337.6717,btcusdt
11,2019-06-12 00:07:15,19.2142,aeeth
11,2019-06-12 00:07:21,1174.3341,ethusdt
11,2019-06-12 00:07:23,8526.5562,omgusdt
11,2019-06-12 00:07:23,5712.7561,etcusdt
11,2019-06-12 00:07:25,8021.4214,ltcbtc
11,2019-06-12 00:07:30,1.0264,mcoeth
12,2019-06-12 00:07:31,69.8133,gntusdt
12,2019-06-12 00:07:35,230.6643,wtceth
12,2019-06-12 00:07:40,80712.3477,btcusdt
13,2019-06-12 00:07:40,19464.3758,ethbtc
12,2019-06-12 00:07:42,13296.2289,ltcusdt
13,2019-06-12 00:07:48,311.9626,zrxusdt
12,2019-06-12 00:07:51,5724.784,omgusdt
12,2019-06-12 00:07:55,6302.503,ltcbtc
12,2019-06-12 00:07:56,27.7628,aeeth
12,2019-06-12 00:07:56,15067.9745,ethusdt
12,2019-06-12 00:08:02,8847.7484,etcusdt
13,2019-06-12 00:08:03,29.7524,gntusdt
12,2019-06-12 00:08:09,1.321,mcoeth
14,2019-06-12 00:08:14,65.4568,zrxusdt
13,2019-06-12 00:08:19,143.8982,wtceth
14,2019-06-12 00:08:19,32167.6805,ethbtc
13,2019-06-12 00:08:20,63.4164,omgusdt
13,2019-06-12 00:08:20,52113.0378,btcusdt
13,2019-06-12 00:08:21,5338.2164,ltcusdt
14,2019-06-12 00:08:29,56.513,gntusdt
13,2019-06-12 00:08:35,14923.3468,ltcbtc
13,2019-06-12 00:08:36,2954.8974,ethusdt
13,2019-06-12 00:08:38,8.2181,aeeth
13,2019-06-12 00:08:44,0.5223,mcoeth
14,2019-06-12 00:08:46,13840.8366,ltcusdt
13,2019-06-12 00:08:47,6761.1873,etcusdt
14,2019-06-12 00:08:47,45283.1239,btcusdt
15,2019-06-12 00:08:51,318.746,zrxusdt
15,2019-06-12 00:08:56,55.3185,gntusdt
14,2019-06-12 00:08:56,114.2877,wtceth
15,2019-06-12 00:08:58,24900.5972,ethbtc
14,2019-06-12 00:09:00,5724.5496,omgusdt
14,2019-06-12 00:09:11,11608.435,ltcbtc
15,2019-06-12 00:09:11,6179.4083,ltcusdt
15,2019-06-12 00:09:13,62496.7591,btcusdt
14,2019-06-12 00:09:14,43650.8672,ethusdt
14,2019-06-12 00:09:15,2.0241,mcoeth
14,2019-06-12 00:09:16,31.8776,aeeth
14,2019-06-12 00:09:23,4274.2602,etcusdt
16,2019-06-12 00:09:24,92.9336,zrxusdt
16,2019-06-12 00:09:28,31.1027,gntusdt
16,2019-06-12 00:09:30,33610.212,ethbtc
15,2019-06-12 00:09:35,5066.331,omgusdt
15,2019-06-12 00:09:36,7826.2767,ltcbtc
15,2019-06-12 00:09:39,48.4336,wtceth
15,2019-06-12 00:09:41,2.3243,aeeth
16,2019-06-12 00:09:43,85203.3526,btcusdt
15,2019-06-12 00:09:48,30424.6918,ethusdt
15,2019-06-12 00:09:49,5112.534,etcusdt
16,2019-06-12 00:09:53,8204.1625,ltcusdt
17,2019-06-12 00:09:53,266.6338,zrxusdt
17,2019-06-12 00:09:57,19938.6781,ethbtc
15,2019-06-12 00:09:59,1.0275,mcoeth
16,2019-06-12 00:10:10,10467.9374,ltcbtc
16,2019-06-12 00:10:11,18.4893,wtceth
17,2019-06-12 00:10:12,39.1602,gntusdt
16,2019-06-12 00:10:13,934.8074,omgusdt
17,2019-06-12 00:10:18,67007.4923,btcusdt
16,2019-06-12 00:10:22,19.6958,aeeth
18,2019-06-12 00:10:23,25371.5462,ethbtc
16,2019-06-12 00:10:24,31917.6901,ethusdt
16,2019-06-12 00:10:26,1.7295,mcoeth
17,2019-06-12 00:10:27,3955.6241,ltcusdt
16,2019-06-12 00:10:30,645.343,etcusdt
18,2019-06-12 00:10:36,23.2592,zrxusdt
17,2019-06-12 00:10:40,219.4828,wtceth
17,2019-06-12 00:10:43,1885.6429,omgusdt
18,2019-06-12 00:10:48,15.8813,gntusdt
17,2019-06-12 00:10:49,0.2721,aeeth
18,2019-06-12 00:10:52,60107.9496,btcusdt
17,2019-06-12 00:10:54,4426.5675,ltcbtc
17,2019-06-12 00:10:54,0.9876,mcoeth
17,2019-06-12 00:10:57,2799.9793,etcusdt
17,2019-06-12 00:10:59,6024.1167,ethusdt
18,2019-06-12 00:11:01,5939.1103,ltcusdt
19,2019-06-12 00:11:06,15853.2838,ethbtc
18,2019-06-12 00:11:08,5226.992,omgusdt
19,2019-06-12 00:11:15,22.0408,gntusdt
18,2019-06-12 00:11:17,163.8218,wtceth
19,2019-06-12 00:11:19,51.2842,zrxusdt
18,2019-06-12 00:11:28,32.0383,aeeth
18,2019-06-12 00:11:29,0.7649,mcoeth
18,2019-06-12 00:11:30,2519.2625,ethusdt
19,2019-06-12 00:11:31,5130.599,ltcusdt
18,2019-06-12 00:11:34,13131.4656,ltcbtc
19,2019-06-12 00:11:35,57259.122,btcusdt
18,2019-06-12 00:11:35,6635.8333,etcusdt
20,2019-06-12 00:11:36,21773.1694,ethbtc
20,2019-06-12 00:11:41,20.3194,gntusdt
19,2019-06-12 00:11:41,5373.8497,omgusdt
19,2019-06-12 00:11:55,2.024,mcoeth
19,2019-06-12 00:11:56,125.5748,wtceth
20,2019-06-12 00:11:58,14.8885,zrxusdt
19,2019-06-12 00:12:04,29424.4918,ethusdt
19,2019-06-12 00:12:06,0.5697,aeeth
21,2019-06-12 00:12:07,15208.0809,ethbtc
20,2019-06-12 00:12:08,10566.5289,ltcusdt
20,2019-06-12 00:12:09,132376.6024,btcusdt
21,2019-06-12 00:12:10,24.2714,gntusdt
19,2019-06-12 00:12:11,10979.2837,ltcbtc
20,2019-06-12 00:12:14,8596.4517,omgusdt
19,2019-06-12 00:12:18,8709.2001,etcusdt
21,2019-06-12 00:12:32,10.7012,zrxusdt
20,2019-06-12 00:12:32,45050.4982,ethusdt
22,2019-06-12 00:12:34,21628.6561,ethbtc
20,2019-06-12 00:12:34,1.9528,mcoeth
21,2019-06-12 00:12:36,116152.9859,btcusdt
21,2019-06-12 00:12:37,180.5367,ltcusdt
20,2019-06-12 00:12:40,70.867,wtceth
22,2019-06-12 00:12:40,60.9585,gntusdt
20,2019-06-12 00:12:46,14092.8568,ltcbtc
21,2019-06-12 00:12:46,10388.819,omgusdt
20,2019-06-12 00:12:50,21.4306,aeeth
20,2019-06-12 00:12:52,5386.8035,etcusdt
22,2019-06-12 00:13:02,77554.165,btcusdt
22,2019-06-12 00:13:06,3404.1144,ltcusdt
21,2019-06-12 00:13:07,25765.0214,ethusdt
21,2019-06-12 00:13:12,49.1363,wtceth
23,2019-06-12 00:13:13,4.9999,gntusdt
21,2019-06-12 00:13:17,0.2842,mcoeth
22,2019-06-12 00:13:17,37.1458,zrxusdt
23,2019-06-12 00:13:19,3426.1891,ethbtc
21,2019-06-12 00:13:22,11056.9454,ltcbtc
21,2019-06-12 00:13:24,24.0807,aeeth
22,2019-06-12 00:13:25,6550.9344,omgusdt
21,2019-06-12 00:13:25,7755.7325,etcusdt
23,2019-06-12 00:13:31,22560.2014,btcusdt
23,2019-06-12 00:13:39,5081.1766,ltcusdt
24,2019-06-12 00:13:41,45.7278,gntusdt
22,2019-06-12 00:13:41,18212.8527,ethusdt
