,Time,Amount,Code
0,2019-05-10 00:00:30,76319.9444,btcusdt
0,2019-05-10 00:00:32,7236.5409,etcusdt
0,2019-05-10 00:00:33,13.5884,wtceth
0,2019-05-10 00:00:34,33.274,gntusdt
0,2019-05-10 00:00:35,7660.1746,ethbtc
0,2019-05-10 00:00:39,842.6999,omgusdt
0,2019-05-10 00:00:40,8276.194,ltcbtc
0,2019-05-10 00:00:41,14.9408,aeeth
0,2019-05-10 00:00:42,47013.1765,ethusdt
0,2019-05-10 00:00:43,1222.0094,ltcusdt
0,2019-05-10 00:00:43,402.0936,zrxusdt
0,2019-05-10 00:00:45,0.8936,mcoeth
1,2019-05-10 00:01:09,5106.2826,omgusdt
1,2019-05-10 00:01:09,30222.789,ethbtc
1,2019-05-10 00:01:10,3122.5027,etcusdt
1,2019-05-10 00:01:10,74092.4305,btcusdt
1,2019-05-10 00:01:11,2421.6372,ltcbtc
1,2019-05-10 00:01:11,102.0239,zrxusdt
1,2019-05-10 00:01:12,0.127,mcoeth
1,2019-05-10 00:01:12,28.1825,wtceth
1,2019-05-10 00:01:19,11946.991,ltcusdt
1,2019-05-10 00:01:19,5.4149,gntusdt
1,2019-05-10 00:01:24,7.6658,aeeth
1,2019-05-10 00:01:27,31655.9313,ethusdt
2,2019-05-10 00:01:38,10.8186,wtceth
2,2019-05-10 00:01:39,5285.0117,etcusdt
2,2019-05-10 00:01:41,89049.7064,btcusdt
2,2019-05-10 00:01:42,2917.4882,ltcbtc
2,2019-05-10 00:01:45,18139.7633,ethbtc
2,2019-05-10 00:01:53,1.3952,mcoeth
2,2019-05-10 00:01:54,4088.351,omgusdt
2,2019-05-10 00:01:55,160.9557,zrxusdt
2,2019-05-10 00:01:59,29.1148,aeeth
2,2019-05-10 00:02:02,79.4535,gntusdt
2,2019-05-10 00:02:03,7959.9843,ltcusdt
3,2019-05-10 00:02:08,525.0977,etcusdt
2,2019-05-10 00:02:12,52519.5363,ethusdt
3,2019-05-10 00:02:12,24044.1871,ethbtc
3,2019-05-10 00:02:13,120698.9301,btcusdt
3,2019-05-10 00:02:17,27.8277,wtceth
3,2019-05-10 00:02:24,1475.3487,ltcbtc
3,2019-05-10 00:02:28,8890.1196,omgusdt
3,2019-05-10 00:02:28,0.81,mcoeth
3,2019-05-10 00:02:36,159.1763,zrxusdt
4,2019-05-10 00:02:37,4222.282,etcusdt
4,2019-05-10 00:02:38,20151.1527,ethbtc
3,2019-05-10 00:02:44,23.4427,aeeth
3,2019-05-10 00:02:47,23.6844,gntusdt
3,2019-05-10 00:02:48,12476.9071,ltcusdt
4,2019-05-10 00:02:48,11216.1321,btcusdt
3,2019-05-10 00:02:54,6525.679,ethusdt
4,2019-05-10 00:02:57,118.2163,wtceth
4,2019-05-10 00:02:59,7480.9653,ltcbtc
4,2019-05-10 00:03:00,7201.8383,omgusdt
5,2019-05-10 00:03:03,14486.3508,ethbtc
5,2019-05-10 00:03:04,2088.0342,etcusdt
4,2019-05-10 00:03:07,1.7982,mcoeth
4,2019-05-10 00:03:16,1.6453,aeeth
4,2019-05-10 00:03:18,81.1096,gntusdt
4,2019-05-10 00:03:20,100.8216,zrxusdt
4,2019-05-10 00:03:21,5819.13,ltcusdt
5,2019-05-10 00:03:27,117859.9049,btcusdt
4,2019-05-10 00:03:31,1125.1541,ethusdt
5,2019-05-10 00:03:33,7463.5901,ltcbtc
5,2019-05-10 00:03:34,63.9526,wtceth
6,2019-05-10 00:03:40,12632.7741,ethbtc
6,2019-05-10 00:03:44,6692.8378,etcusdt
5,2019-05-10 00:03:44,8336.1947,omgusdt
5,2019-05-10 00:03:45,295.6729,zrxusdt
5,2019-05-10 00:03:47,29.8639,gntusdt
5,2019-05-10 00:03:51,2.7696,mcoeth
5,2019-05-10 00:03:58,220.3775,ltcusdt
6,2019-05-10 00:04:01,6441.5569,ltcbtc
5,2019-05-10 00:04:01,22.3801,aeeth
6,2019-05-10 00:04:09,4138.0843,omgusdt
5,2019-05-10 00:04:11,45587.9145,ethusdt
7,2019-05-10 00:04:11,38917.2884,ethbtc
6,2019-05-10 00:04:12,66864.0096,btcusdt
6,2019-05-10 00:04:17,1.8264,mcoeth
6,2019-05-10 00:04:18,6.6751,wtceth
6,2019-05-10 00:04:18,53.3492,gntusdt
7,2019-05-10 00:04:21,3523.4575,etcusdt
6,2019-05-10 00:04:24,53.0472,zrxusdt
7,2019-05-10 00:04:35,8232.3813,omgusdt
6,2019-05-10 00:04:35,13905.9278,ltcusdt
7,2019-05-10 00:04:35,1295.9227,ltcbtc
6,2019-05-10 00:04:37,35.2308,aeeth
8,2019-05-10 00:04:41,1764.7633,ethbtc
7,2019-05-10 00:04:48,1.6706,mcoeth
6,2019-05-10 00:04:50,33282.364,ethusdt
7,2019-05-10 00:04:52,124.698,wtceth
7,2019-05-10 00:04:53,111520.596,btcusdt
7,2019-05-10 00:04:53,427.8155,zrxusdt
7,2019-05-10 00:04:56,5.8358,gntusdt
8,2019-05-10 00:04:59,1913.383,etcusdt
7,2019-05-10 00:05:01,1161.7715,ltcusdt
9,2019-05-10 00:05:13,3610.6254,ethbtc
8,2019-05-10 00:05:15,7282.7187,omgusdt
8,2019-05-10 00:05:16,9318.3533,ltcbtc
7,2019-05-10 00:05:16,36.4688,aeeth
8,2019-05-10 00:05:17,0.8515,mcoeth
7,2019-05-10 00:05:19,5278.6309,ethusdt
8,2019-05-10 00:05:20,382.4834,zrxusdt
8,2019-05-10 00:05:21,33.1393,wtceth
8,2019-05-10 00:05:28,15185.8356,ltcusdt
8,2019-05-10 00:05:28,50.5893,gntusdt
9,2019-05-10 00:05:28,7009.7965,etcusdt
8,2019-05-10 00:05:31,46873.3569,btcusdt
8,2019-05-10 00:05:43,3.5659,aeeth
9,2019-05-10 00:05:44,1.8254,mcoeth
10,2019-05-10 00:05:47,16748.353,ethbtc
9,2019-05-10 00:05:49,9471.9434,ltcbtc
9,2019-05-10 00:05:53,5470.4604,ltcusdt
9,2019-05-10 00:05:57,8141.1777,omgusdt
9,2019-05-10 00:05:58,92152.3008,btcusdt
9,2019-05-10 00:06:01,53.698,gntusdt
