,Time,Amount,Code
0,2020-02-04 00:00:26,6.7334,aeeth
0,2020-02-04 00:00:27,0.2049,mcoeth
0,2020-02-04 00:00:28,1506.4443,ltcusdt
0,2020-02-04 00:00:28,18.2304,gntusdt
0,2020-02-04 00:00:29,5754.5336,ethusdt
0,2020-02-04 00:00:32,983.5757,omgusdt
0,2020-02-04 00:00:39,1828.0944,etcusdt
0,2020-02-04 00:00:39,9952.5938,ethbtc
0,2020-02-04 00:00:40,66.9903,zrxusdt
0,2020-02-04 00:00:41,61185.7412,btcusdt
0,2020-02-04 00:00:43,1062.7251,ltcbtc
0,2020-02-04 00:00:43,48.2299,wtceth
1,2020-02-04 00:00:57,0.3347,mcoeth
1,2020-02-04 00:01:00,5699.4416,ethusdt
1,2020-02-04 00:01:02,17.4993,gntusdt
1,2020-02-04 00:01:02,2747.01,ltcusdt
1,2020-02-04 00:01:07,3.0552,aeeth
1,2020-02-04 00:01:08,36143.7212,btcusdt
1,2020-02-04 00:01:10,1252.2934,omgusdt
1,2020-02-04 00:01:10,84.5165,zrxusdt
1,2020-02-04 00:01:20,13.7372,wtceth
1,2020-02-04 00:01:22,7156.9363,ethbtc
1,2020-02-04 00:01:23,437.2556,etcusdt
1,2020-02-04 00:01:26,1595.7329,ltcbtc
2,2020-02-04 00:01:29,1142.5598,ltcusdt
2,2020-02-04 00:01:29,0.866,mcoeth
2,2020-02-04 00:01:31,10212.6648,ethusdt
2,2020-02-04 00:01:32,23.4232,gntusdt
2,2020-02-04 00:01:38,65.6799,zrxusdt
2,2020-02-04 00:01:43,56533.5318,btcusdt
2,2020-02-04 00:01:51,11.1236,aeeth
2,2020-02-04 00:01:54,49.787,wtceth
2,2020-02-04 00:01:54,2857.3543,ltcbtc
2,2020-02-04 00:01:55,1566.543,omgusdt
2,2020-02-04 00:01:59,7311.357,ethbtc
3,2020-02-04 00:02:04,11088.6233,ethusdt
2,2020-02-04 00:02:08,2183.6751,etcusdt
3,2020-02-04 00:02:08,4616.3838,ltcusdt
3,2020-02-04 00:02:11,29408.3018,btcusdt
3,2020-02-04 00:02:14,0.7152,mcoeth
3,2020-02-04 00:02:16,8.9417,gntusdt
3,2020-02-04 00:02:19,10.8486,aeeth
3,2020-02-04 00:02:20,333.9934,omgusdt
3,2020-02-04 00:02:23,82.3768,zrxusdt
3,2020-02-04 00:02:28,12073.0319,ethbtc
3,2020-02-04 00:02:29,4290.5264,ltcbtc
3,2020-02-04 00:02:32,34.1847,wtceth
3,2020-02-04 00:02:35,1077.7378,etcusdt
4,2020-02-04 00:02:37,5775.0593,ethusdt
4,2020-02-04 00:02:47,22.6648,gntusdt
4,2020-02-04 00:02:48,3376.7258,ltcusdt
4,2020-02-04 00:02:49,34334.149,btcusdt
4,2020-02-04 00:02:52,0.4096,mcoeth
4,2020-02-04 00:02:52,6.4511,aeeth
4,2020-02-04 00:02:54,12238.0003,ethbtc
4,2020-02-04 00:02:54,528.7598,ltcbtc
4,2020-02-04 00:03:04,444.8593,omgusdt
4,2020-02-04 00:03:08,6.5273,zrxusdt
5,2020-02-04 00:03:11,4454.2562,ethusdt
4,2020-02-04 00:03:14,43.4682,wtceth
