,Time,Amount,Code
0,2019-09-13 00:00:25,3620.1257,ltcbtc
0,2019-09-13 00:00:26,29424.5593,btcusdt
0,2019-09-13 00:00:26,2789.6569,ltcusdt
0,2019-09-13 00:00:30,0.4615,mcoeth
0,2019-09-13 00:00:31,36.508,wtceth
0,2019-09-13 00:00:32,8.0405,aeeth
0,2019-09-13 00:00:34,11490.9942,ethbtc
0,2019-09-13 00:00:36,2169.5228,omgusdt
0,2019-09-13 00:00:39,2282.5166,ethusdt
0,2019-09-13 00:00:40,1121.2057,etcusdt
0,2019-09-13 00:00:42,10.2479,gntusdt
0,2019-09-13 00:00:45,48.0963,zrxusdt
1,2019-09-13 00:00:51,1162.6931,ltcbtc
1,2019-09-13 00:00:58,14.3625,wtceth
1,2019-09-13 00:01:04,2772.7073,omgusdt
1,2019-09-13 00:01:06,1058.3361,etcusdt
1,2019-09-13 00:01:07,3672.3522,ltcusdt
1,2019-09-13 00:01:09,3418.1306,btcusdt
1,2019-09-13 00:01:12,2769.5684,ethbtc
1,2019-09-13 00:01:12,0.5179,mcoeth
1,2019-09-13 00:01:13,6.979,zrxusdt
1,2019-09-13 00:01:13,3473.9185,ethusdt
1,2019-09-13 00:01:15,2.0096,aeeth
1,2019-09-13 00:01:16,18.5418,gntusdt
2,2019-09-13 00:01:23,2884.9532,ltcbtc
2,2019-09-13 00:01:34,3612.8523,ltcusdt
2,2019-09-13 00:01:37,2019.0513,omgusdt
2,2019-09-13 00:01:39,7.5047,wtceth
2,2019-09-13 00:01:44,360.6283,etcusdt
2,2019-09-13 00:01:48,4002.2273,ethusdt
2,2019-09-13 00:01:49,7928.8457,btcusdt
2,2019-09-13 00:01:49,6.0983,aeeth
2,2019-09-13 00:01:49,0.6249,mcoeth
2,2019-09-13 00:01:52,98.7886,zrxusdt
2,2019-09-13 00:01:53,10443.1689,ethbtc
2,2019-09-13 00:01:54,17.018,gntusdt
3,2019-09-13 00:02:05,3666.3098,ltcbtc
3,2019-09-13 00:02:11,2198.8645,omgusdt
3,2019-09-13 00:02:12,31.4471,etcusdt
3,2019-09-13 00:02:14,2.3161,wtceth
3,2019-09-13 00:02:15,0.1742,mcoeth
3,2019-09-13 00:02:19,305.0749,ltcusdt
3,2019-09-13 00:02:21,13205.2437,ethbtc
3,2019-09-13 00:02:24,22.9352,gntusdt
3,2019-09-13 00:02:29,1.3404,aeeth
3,2019-09-13 00:02:29,4.9353,zrxusdt
3,2019-09-13 00:02:32,35160.8248,btcusdt
3,2019-09-13 00:02:33,2520.8667,ethusdt
4,2019-09-13 00:02:36,2376.9409,omgusdt
4,2019-09-13 00:02:43,0.4019,mcoeth
4,2019-09-13 00:02:46,39.1068,wtceth
4,2019-09-13 00:02:46,4.5199,ethbtc
4,2019-09-13 00:02:48,1331.8257,ltcbtc
4,2019-09-13 00:02:53,2488.7163,etcusdt
4,2019-09-13 00:02:54,7.718,aeeth
4,2019-09-13 00:02:55,414.4557,ltcusdt
4,2019-09-13 00:03:07,9.9441,zrxusdt
4,2019-09-13 00:03:07,19.414,gntusdt
5,2019-09-13 00:03:09,0.1955,mcoeth
4,2019-09-13 00:03:10,8742.7129,ethusdt
5,2019-09-13 00:03:14,2691.6804,omgusdt
4,2019-09-13 00:03:15,18963.6163,btcusdt
5,2019-09-13 00:03:18,3741.0418,ethbtc
5,2019-09-13 00:03:20,3009.7358,ltcbtc
5,2019-09-13 00:03:23,18.3861,wtceth
5,2019-09-13 00:03:26,6.5664,aeeth
5,2019-09-13 00:03:31,669.6541,etcusdt
5,2019-09-13 00:03:33,1.8079,gntusdt
5,2019-09-13 00:03:35,76.1099,zrxusdt
6,2019-09-13 00:03:35,0.5255,mcoeth
5,2019-09-13 00:03:38,374.295,ltcusdt
6,2019-09-13 00:03:44,10579.979,ethbtc
6,2019-09-13 00:03:48,573.8541,omgusdt
6,2019-09-13 00:03:51,641.4966,ltcbtc
5,2019-09-13 00:03:52,3395.5743,ethusdt
5,2019-09-13 00:03:53,26115.0231,btcusdt
6,2019-09-13 00:03:59,2358.3839,etcusdt
6,2019-09-13 00:04:08,6.6944,aeeth
6,2019-09-13 00:04:08,37.0373,wtceth
7,2019-09-13 00:04:12,0.6413,mcoeth
7,2019-09-13 00:04:13,381.123,omgusdt
6,2019-09-13 00:04:15,3090.7758,ltcusdt
6,2019-09-13 00:04:16,112.43,zrxusdt
6,2019-09-13 00:04:17,12.9778,gntusdt
6,2019-09-13 00:04:19,6464.6083,ethusdt
7,2019-09-13 00:04:20,2160.6273,ethbtc
6,2019-09-13 00:04:28,29244.6116,btcusdt
7,2019-09-13 00:04:29,917.9959,etcusdt
7,2019-09-13 00:04:35,3614.589,ltcbtc
7,2019-09-13 00:04:35,8.5938,wtceth
7,2019-09-13 00:04:44,5.1808,aeeth
7,2019-09-13 00:04:45,16.9069,gntusdt
8,2019-09-13 00:04:46,2132.9212,omgusdt
8,2019-09-13 00:04:51,0.6071,mcoeth
7,2019-09-13 00:04:52,12743.8124,ethusdt
7,2019-09-13 00:04:58,1015.58,ltcusdt
7,2019-09-13 00:04:59,104.1911,zrxusdt
8,2019-09-13 00:05:02,2435.1992,ethbtc
8,2019-09-13 00:05:04,656.5261,etcusdt
7,2019-09-13 00:05:07,11901.6732,btcusdt
