,Time,Amount,Code
0,2019-12-21 00:00:25,358.97,omgusdt
0,2019-12-21 00:00:25,6.7539,aeeth
0,2019-12-21 00:00:27,11.8758,gntusdt
0,2019-12-21 00:00:28,14762.5119,ethbtc
0,2019-12-21 00:00:33,4192.4702,ltcbtc
0,2019-12-21 00:00:34,1142.6842,ltcusdt
0,2019-12-21 00:00:35,662.3783,ethusdt
0,2019-12-21 00:00:37,188.3696,zrxusdt
0,2019-12-21 00:00:37,0.391,mcoeth
0,2019-12-21 00:00:38,19428.8898,btcusdt
0,2019-12-21 00:00:40,47.2195,wtceth
0,2019-12-21 00:00:43,1442.1743,etcusdt
1,2019-12-21 00:00:53,895.0589,omgusdt
1,2019-12-21 00:01:00,2489.6194,ethbtc
1,2019-12-21 00:01:01,7.4424,gntusdt
1,2019-12-21 00:01:04,3199.8985,ltcusdt
1,2019-12-21 00:01:04,49397.5882,btcusdt
1,2019-12-21 00:01:08,0.5893,mcoeth
1,2019-12-21 00:01:09,64.0129,wtceth
1,2019-12-21 00:01:09,8.1454,aeeth
1,2019-12-21 00:01:09,574.1168,ethusdt
1,2019-12-21 00:01:09,18.7974,zrxusdt
1,2019-12-21 00:01:16,4900.8014,ltcbtc
1,2019-12-21 00:01:21,2379.3737,etcusdt
2,2019-12-21 00:01:25,2038.2686,omgusdt
2,2019-12-21 00:01:32,10301.7925,ethbtc
2,2019-12-21 00:01:35,5971.8577,ethusdt
2,2019-12-21 00:01:41,76.8351,wtceth
2,2019-12-21 00:01:42,7113.2278,ltcusdt
2,2019-12-21 00:01:42,51292.6286,btcusdt
2,2019-12-21 00:01:45,144.6912,zrxusdt
2,2019-12-21 00:01:46,12.5547,gntusdt
2,2019-12-21 00:01:48,2.274,aeeth
3,2019-12-21 00:01:53,3454.7541,omgusdt
2,2019-12-21 00:01:53,0.0994,mcoeth
2,2019-12-21 00:01:59,367.4272,etcusdt
2,2019-12-21 00:01:59,4882.203,ltcbtc
3,2019-12-21 00:02:14,8097.4558,btcusdt
3,2019-12-21 00:02:14,45.6853,zrxusdt
3,2019-12-21 00:02:14,6806.8966,ethbtc
3,2019-12-21 00:02:17,12.4753,gntusdt
3,2019-12-21 00:02:18,2.9722,aeeth
3,2019-12-21 00:02:19,11271.1381,ethusdt
3,2019-12-21 00:02:21,52.9087,wtceth
3,2019-12-21 00:02:24,6103.449,ltcusdt
4,2019-12-21 00:02:29,648.8809,omgusdt
3,2019-12-21 00:02:35,0.246,mcoeth
3,2019-12-21 00:02:38,1001.5627,etcusdt
3,2019-12-21 00:02:38,1350.5726,ltcbtc
4,2019-12-21 00:02:39,5916.71,ethbtc
4,2019-12-21 00:02:50,31218.6441,btcusdt
4,2019-12-21 00:02:51,2.821,gntusdt
4,2019-12-21 00:02:53,77.1189,zrxusdt
4,2019-12-21 00:02:54,5.6625,aeeth
4,2019-12-21 00:02:57,6858.691,ltcusdt
4,2019-12-21 00:02:57,46.8714,wtceth
4,2019-12-21 00:02:59,14175.2818,ethusdt
5,2019-12-21 00:03:07,940.4437,omgusdt
4,2019-12-21 00:03:15,380.3587,ltcbtc
4,2019-12-21 00:03:16,0.759,mcoeth
4,2019-12-21 00:03:17,204.7371,etcusdt
5,2019-12-21 00:03:19,1.7592,aeeth
5,2019-12-21 00:03:20,2033.1114,btcusdt
5,2019-12-21 00:03:21,4069.3415,ethbtc
5,2019-12-21 00:03:31,8.1861,gntusdt
5,2019-12-21 00:03:32,1372.3318,ltcusdt
5,2019-12-21 00:03:32,14735.9289,ethusdt
5,2019-12-21 00:03:33,5.7106,zrxusdt
5,2019-12-21 00:03:36,25.3185,wtceth
5,2019-12-21 00:03:43,428.498,ltcbtc
6,2019-12-21 00:03:43,1401.0738,omgusdt
5,2019-12-21 00:03:44,0.6821,mcoeth
6,2019-12-21 00:03:47,46137.606,btcusdt
5,2019-12-21 00:03:50,1587.9142,etcusdt
6,2019-12-21 00:03:55,4.7221,aeeth
6,2019-12-21 00:04:00,10853.458,ethusdt
6,2019-12-21 00:04:03,2038.4106,ethbtc
7,2019-12-21 00:04:08,1162.9911,omgusdt
6,2019-12-21 00:04:09,165.9262,zrxusdt
6,2019-12-21 00:04:11,15.5765,gntusdt
6,2019-12-21 00:04:11,3290.4851,ltcusdt
6,2019-12-21 00:04:12,80.0999,wtceth
7,2019-12-21 00:04:17,6743.7019,btcusdt
6,2019-12-21 00:04:20,0.6835,mcoeth
6,2019-12-21 00:04:23,3916.7568,ltcbtc
7,2019-12-21 00:04:31,5.7891,aeeth
6,2019-12-21 00:04:35,3066.487,etcusdt
7,2019-12-21 00:04:36,16218.2893,ethusdt
7,2019-12-21 00:04:40,1.8689,wtceth
8,2019-12-21 00:04:41,2651.5567,omgusdt
8,2019-12-21 00:04:42,4942.2831,btcusdt
7,2019-12-21 00:04:43,2167.2712,ethbtc
7,2019-12-21 00:04:45,239.0238,ltcusdt
7,2019-12-21 00:04:48,125.7273,zrxusdt
7,2019-12-21 00:04:53,3127.2099,ltcbtc
7,2019-12-21 00:04:55,2.1366,gntusdt
7,2019-12-21 00:04:58,0.4685,mcoeth
7,2019-12-21 00:05:04,24.6464,etcusdt
8,2019-12-21 00:05:05,36.1848,wtceth
8,2019-12-21 00:05:10,8879.87,ethusdt
8,2019-12-21 00:05:11,6012.8909,ethbtc
8,2019-12-21 00:05:12,6.3046,aeeth
8,2019-12-21 00:05:15,100.2952,ltcusdt
9,2019-12-21 00:05:16,677.535,btcusdt
8,2019-12-21 00:05:18,466.8125,ltcbtc
9,2019-12-21 00:05:22,1135.3692,omgusdt
8,2019-12-21 00:05:25,0.7263,mcoeth
9,2019-12-21 00:05:30,1.8162,wtceth
8,2019-12-21 00:05:31,36.0828,zrxusdt
8,2019-12-21 00:05:33,2012.8829,etcusdt
8,2019-12-21 00:05:37,8.3348,gntusdt
10,2019-12-21 00:05:41,34650.3099,btcusdt
9,2019-12-21 00:05:43,12.2298,aeeth
9,2019-12-21 00:05:44,4842.6103,ethbtc
9,2019-12-21 00:05:51,0.5501,mcoeth
10,2019-12-21 00:05:51,773.7684,omgusdt
9,2019-12-21 00:05:55,2424.8305,ethusdt
9,2019-12-21 00:05:57,4043.757,ltcusdt
10,2019-12-21 00:06:00,9.0438,wtceth
9,2019-12-21 00:06:02,2841.4825,ltcbtc
9,2019-12-21 00:06:09,62.4352,zrxusdt
9,2019-12-21 00:06:09,339.4847,etcusdt
10,2019-12-21 00:06:12,10.456,aeeth
10,2019-12-21 00:06:15,12116.5929,ethbtc
9,2019-12-21 00:06:22,13.5809,gntusdt
11,2019-12-21 00:06:25,9.0974,wtceth
11,2019-12-21 00:06:25,12328.878,btcusdt
10,2019-12-21 00:06:27,0.0407,mcoeth
10,2019-12-21 00:06:27,1465.482,ltcusdt
11,2019-12-21 00:06:28,2534.4115,omgusdt
10,2019-12-21 00:06:37,645.5303,etcusdt
10,2019-12-21 00:06:38,16241.2152,ethusdt
11,2019-12-21 00:06:42,12.0608,aeeth
10,2019-12-21 00:06:44,1945.1069,ltcbtc
10,2019-12-21 00:06:49,59.6709,zrxusdt
11,2019-12-21 00:06:51,6298.9745,ethbtc
12,2019-12-21 00:06:53,57.2898,wtceth
12,2019-12-21 00:06:54,52031.9023,btcusdt
11,2019-12-21 00:06:57,0.1518,mcoeth
11,2019-12-21 00:06:58,4515.5026,ltcusdt
12,2019-12-21 00:07:02,3458.9394,omgusdt
10,2019-12-21 00:07:07,12.5676,gntusdt
11,2019-12-21 00:07:09,13429.5414,ethusdt
12,2019-12-21 00:07:11,12.4737,aeeth
11,2019-12-21 00:07:14,2090.7111,etcusdt
11,2019-12-21 00:07:18,49.3131,zrxusdt
13,2019-12-21 00:07:18,13.8945,wtceth
13,2019-12-21 00:07:22,51194.7568,btcusdt
11,2019-12-21 00:07:24,2301.5642,ltcbtc
13,2019-12-21 00:07:28,2875.1792,omgusdt
12,2019-12-21 00:07:34,14696.8185,ethbtc
12,2019-12-21 00:07:40,88.1804,etcusdt
12,2019-12-21 00:07:41,0.7811,mcoeth
11,2019-12-21 00:07:42,16.4912,gntusdt
12,2019-12-21 00:07:43,1067.5437,ltcusdt
13,2019-12-21 00:07:45,1.6467,aeeth
12,2019-12-21 00:07:49,118.1799,zrxusdt
12,2019-12-21 00:07:52,14684.5905,ethusdt
14,2019-12-21 00:07:54,31.0131,wtceth
12,2019-12-21 00:07:55,4615.125,ltcbtc
14,2019-12-21 00:08:05,17593.5325,btcusdt
13,2019-12-21 00:08:08,0.0844,mcoeth
13,2019-12-21 00:08:08,4637.7739,ltcusdt
14,2019-12-21 00:08:09,312.9156,omgusdt
12,2019-12-21 00:08:12,3.0908,gntusdt
13,2019-12-21 00:08:15,160.2325,zrxusdt
13,2019-12-21 00:08:17,258.869,ethbtc
13,2019-12-21 00:08:18,1586.8609,etcusdt
14,2019-12-21 00:08:19,10.1808,aeeth
15,2019-12-21 00:08:32,47746.0075,btcusdt
13,2019-12-21 00:08:32,3431.5528,ethusdt
14,2019-12-21 00:08:35,0.1475,mcoeth
15,2019-12-21 00:08:38,12.079,wtceth
14,2019-12-21 00:08:40,9.9826,zrxusdt
13,2019-12-21 00:08:40,507.7009,ltcbtc
