,Time,Amount,Code
0,2019-05-05 00:00:27,5321.5804,ltcusdt
0,2019-05-05 00:00:28,47.2584,gntusdt
0,2019-05-05 00:00:30,40885.5565,ethbtc
0,2019-05-05 00:00:30,15.3966,wtceth
0,2019-05-05 00:00:31,28041.4863,ethusdt
0,2019-05-05 00:00:34,47089.3189,btcusdt
0,2019-05-05 00:00:38,9157.3993,ltcbtc
0,2019-05-05 00:00:38,8.4431,aeeth
0,2019-05-05 00:00:39,2.8938,mcoeth
0,2019-05-05 00:00:40,111.3687,zrxusdt
0,2019-05-05 00:00:43,4303.3862,etcusdt
0,2019-05-05 00:00:45,2263.0887,omgusdt
1,2019-05-05 00:00:54,6.9624,gntusdt
1,2019-05-05 00:00:56,11578.2733,ethbtc
1,2019-05-05 00:01:01,12026.7724,ltcusdt
1,2019-05-05 00:01:07,33023.5939,btcusdt
1,2019-05-05 00:01:09,32.0556,aeeth
1,2019-05-05 00:01:10,421.6724,zrxusdt
1,2019-05-05 00:01:13,90.9791,wtceth
1,2019-05-05 00:01:14,0.4357,mcoeth
1,2019-05-05 00:01:15,7532.0116,ethusdt
1,2019-05-05 00:01:20,13369.369,ltcbtc
1,2019-05-05 00:01:21,7958.1236,omgusdt
2,2019-05-05 00:01:24,15380.7169,ethbtc
1,2019-05-05 00:01:26,9893.4022,etcusdt
2,2019-05-05 00:01:29,27.5635,gntusdt
2,2019-05-05 00:01:36,99.8329,zrxusdt
2,2019-05-05 00:01:40,2.8684,mcoeth
2,2019-05-05 00:01:46,3597.4381,ltcusdt
2,2019-05-05 00:01:48,13919.0262,btcusdt
2,2019-05-05 00:01:50,5535.7713,omgusdt
2,2019-05-05 00:01:52,162.873,wtceth
2,2019-05-05 00:01:52,8400.4537,ltcbtc
2,2019-05-05 00:01:52,0.4364,aeeth
3,2019-05-05 00:01:54,37185.5137,ethbtc
2,2019-05-05 00:01:56,31486.3556,ethusdt
3,2019-05-05 00:02:07,1.5464,mcoeth
2,2019-05-05 00:02:11,6433.6405,etcusdt
3,2019-05-05 00:02:13,6.6605,gntusdt
3,2019-05-05 00:02:14,121570.1948,btcusdt
3,2019-05-05 00:02:16,303.7199,zrxusdt
3,2019-05-05 00:02:21,28.8713,aeeth
3,2019-05-05 00:02:22,14421.1061,ltcusdt
4,2019-05-05 00:02:30,38634.155,ethbtc
3,2019-05-05 00:02:31,13.5378,wtceth
3,2019-05-05 00:02:32,7891.3575,ethusdt
3,2019-05-05 00:02:33,8632.7287,omgusdt
3,2019-05-05 00:02:34,4145.5032,ltcbtc
4,2019-05-05 00:02:39,10605.293,btcusdt
4,2019-05-05 00:02:40,5.4604,gntusdt
4,2019-05-05 00:02:42,365.2298,zrxusdt
3,2019-05-05 00:02:49,9742.725,etcusdt
4,2019-05-05 00:02:50,2.4707,mcoeth
4,2019-05-05 00:02:59,5182.683,ltcusdt
4,2019-05-05 00:03:00,120.551,wtceth
