,Time,Amount,Code
0,2019-09-19 00:00:25,1309.8448,ltcbtc
0,2019-09-19 00:00:25,18.6121,zrxusdt
0,2019-09-19 00:00:26,1034.4738,ltcusdt
0,2019-09-19 00:00:29,18187.7141,btcusdt
0,2019-09-19 00:00:33,1.4469,aeeth
0,2019-09-19 00:00:34,4462.1119,ethbtc
0,2019-09-19 00:00:34,325.678,etcusdt
0,2019-09-19 00:00:35,16.7252,wtceth
0,2019-09-19 00:00:38,2549.505,ethusdt
0,2019-09-19 00:00:39,1340.9076,omgusdt
0,2019-09-19 00:00:40,8.4179,gntusdt
0,2019-09-19 00:00:43,0.2689,mcoeth
1,2019-09-19 00:00:52,2.4909,zrxusdt
1,2019-09-19 00:00:53,436.1581,ltcusdt
1,2019-09-19 00:01:04,4.2536,aeeth
1,2019-09-19 00:01:05,16887.588,btcusdt
1,2019-09-19 00:01:06,2823.9336,ltcbtc
1,2019-09-19 00:01:10,1280.5423,etcusdt
1,2019-09-19 00:01:12,1.8155,wtceth
1,2019-09-19 00:01:17,0.4632,mcoeth
1,2019-09-19 00:01:18,1017.4422,ethbtc
1,2019-09-19 00:01:19,2902.3393,ethusdt
1,2019-09-19 00:01:21,1595.5482,omgusdt
1,2019-09-19 00:01:22,5.8528,gntusdt
2,2019-09-19 00:01:27,14.3688,zrxusdt
2,2019-09-19 00:01:29,3.681,aeeth
2,2019-09-19 00:01:31,27038.4001,btcusdt
2,2019-09-19 00:01:36,823.051,ltcusdt
2,2019-09-19 00:01:41,32.8415,wtceth
2,2019-09-19 00:01:44,636.2695,etcusdt
2,2019-09-19 00:01:49,742.9602,ltcbtc
2,2019-09-19 00:01:50,250.0673,ethusdt
2,2019-09-19 00:01:52,920.9158,omgusdt
3,2019-09-19 00:01:55,1.2516,aeeth
2,2019-09-19 00:01:55,0.4764,mcoeth
2,2019-09-19 00:01:57,12.6263,gntusdt
2,2019-09-19 00:01:58,2315.7536,ethbtc
3,2019-09-19 00:02:03,44.2358,zrxusdt
3,2019-09-19 00:02:05,15798.2072,btcusdt
3,2019-09-19 00:02:10,21.6287,wtceth
3,2019-09-19 00:02:11,2366.4738,ltcusdt
4,2019-09-19 00:02:21,3.9349,aeeth
3,2019-09-19 00:02:24,879.1352,etcusdt
3,2019-09-19 00:02:25,5319.3874,ethusdt
3,2019-09-19 00:02:26,8.5562,gntusdt
3,2019-09-19 00:02:26,1135.4265,ltcbtc
3,2019-09-19 00:02:27,5705.5206,ethbtc
3,2019-09-19 00:02:28,862.4137,omgusdt
4,2019-09-19 00:02:39,19.3288,wtceth
3,2019-09-19 00:02:40,0.0195,mcoeth
4,2019-09-19 00:02:42,8642.7254,btcusdt
4,2019-09-19 00:02:42,1818.0483,ltcusdt
4,2019-09-19 00:02:43,40.9845,zrxusdt
4,2019-09-19 00:02:54,297.6237,etcusdt
5,2019-09-19 00:02:59,3.4861,aeeth
4,2019-09-19 00:03:00,4004.2254,ethbtc
4,2019-09-19 00:03:01,586.3708,omgusdt
4,2019-09-19 00:03:01,6.7277,gntusdt
4,2019-09-19 00:03:06,1308.5128,ltcbtc
5,2019-09-19 00:03:06,20.5849,wtceth
4,2019-09-19 00:03:07,4819.503,ethusdt
5,2019-09-19 00:03:11,2413.6227,ltcusdt
4,2019-09-19 00:03:12,0.251,mcoeth
5,2019-09-19 00:03:15,48.3102,zrxusdt
5,2019-09-19 00:03:19,1457.755,etcusdt
5,2019-09-19 00:03:23,636.0214,btcusdt
5,2019-09-19 00:03:29,58.5627,omgusdt
5,2019-09-19 00:03:33,670.3225,ltcbtc
5,2019-09-19 00:03:34,4873.458,ethbtc
