,Time,Amount,Code
0,2019-04-25 00:00:27,18109.0459,ethbtc
0,2019-04-25 00:00:28,38.5317,gntusdt
0,2019-04-25 00:00:33,1544.5844,ltcusdt
0,2019-04-25 00:00:36,0.7272,mcoeth
0,2019-04-25 00:00:36,376.9411,zrxusdt
0,2019-04-25 00:00:36,24138.9895,ethusdt
0,2019-04-25 00:00:37,10103.2967,ltcbtc
0,2019-04-25 00:00:38,26.897,wtceth
0,2019-04-25 00:00:39,3468.1051,etcusdt
0,2019-04-25 00:00:40,6167.0695,omgusdt
0,2019-04-25 00:00:41,1.6245,aeeth
0,2019-04-25 00:00:44,123920.7525,btcusdt
1,2019-04-25 00:00:58,18393.9114,ethbtc
1,2019-04-25 00:01:02,21.8342,gntusdt
1,2019-04-25 00:01:04,458.6333,ltcbtc
1,2019-04-25 00:01:06,0.5573,mcoeth
1,2019-04-25 00:01:10,7116.0195,etcusdt
1,2019-04-25 00:01:10,1483.262,omgusdt
1,2019-04-25 00:01:12,49539.4682,btcusdt
1,2019-04-25 00:01:12,207.1489,zrxusdt
1,2019-04-25 00:01:13,13447.4159,ethusdt
1,2019-04-25 00:01:14,9050.6792,ltcusdt
1,2019-04-25 00:01:21,20.7228,aeeth
1,2019-04-25 00:01:21,55.5903,wtceth
2,2019-04-25 00:01:26,7922.5578,ethbtc
2,2019-04-25 00:01:27,32.5679,gntusdt
2,2019-04-25 00:01:35,7583.4459,ltcbtc
2,2019-04-25 00:01:38,112.4933,zrxusdt
2,2019-04-25 00:01:41,1.8386,mcoeth
2,2019-04-25 00:01:43,25181.0672,ethusdt
2,2019-04-25 00:01:43,2910.8371,ltcusdt
2,2019-04-25 00:01:47,5725.7141,etcusdt
2,2019-04-25 00:01:52,58438.9202,btcusdt
2,2019-04-25 00:01:52,6168.6547,omgusdt
2,2019-04-25 00:01:53,114.353,wtceth
3,2019-04-25 00:01:54,3030.3486,ethbtc
2,2019-04-25 00:01:59,18.6416,aeeth
3,2019-04-25 00:01:59,30.5758,gntusdt
3,2019-04-25 00:02:11,5977.0546,ltcbtc
3,2019-04-25 00:02:12,322.4076,zrxusdt
3,2019-04-25 00:02:12,21686.0579,ethusdt
3,2019-04-25 00:02:17,5413.0197,omgusdt
