,Time,Amount,Code
0,2019-08-15 00:00:26,7.0817,aeeth
0,2019-08-15 00:00:27,1944.1029,etcusdt
0,2019-08-15 00:00:29,4151.2901,ltcusdt
0,2019-08-15 00:00:30,0.1416,mcoeth
0,2019-08-15 00:00:34,34594.9273,btcusdt
0,2019-08-15 00:00:35,3655.4058,ltcbtc
0,2019-08-15 00:00:36,7515.4525,ethbtc
0,2019-08-15 00:00:37,110.3002,zrxusdt
0,2019-08-15 00:00:39,23.0176,gntusdt
0,2019-08-15 00:00:39,1621.2055,ethusdt
0,2019-08-15 00:00:42,25.4282,wtceth
0,2019-08-15 00:00:43,488.6381,omgusdt
1,2019-08-15 00:00:54,1517.0018,etcusdt
1,2019-08-15 00:01:02,525.7748,ltcusdt
1,2019-08-15 00:01:05,22.6095,zrxusdt
1,2019-08-15 00:01:09,0.5728,mcoeth
1,2019-08-15 00:01:11,7.4797,aeeth
1,2019-08-15 00:01:13,27.4771,wtceth
1,2019-08-15 00:01:14,3026.4232,ltcbtc
1,2019-08-15 00:01:14,36766.5736,btcusdt
1,2019-08-15 00:01:18,4241.7416,ethbtc
1,2019-08-15 00:01:20,1658.0238,ethusdt
1,2019-08-15 00:01:24,23.2769,gntusdt
1,2019-08-15 00:01:24,171.1569,omgusdt
2,2019-08-15 00:01:39,2573.6447,etcusdt
2,2019-08-15 00:01:40,4025.621,ltcusdt
2,2019-08-15 00:01:41,3.7107,aeeth
2,2019-08-15 00:01:43,65.9465,zrxusdt
2,2019-08-15 00:01:43,8440.1777,ethbtc
2,2019-08-15 00:01:45,1597.8757,ltcbtc
2,2019-08-15 00:01:47,35026.6985,btcusdt
2,2019-08-15 00:01:48,0.8035,mcoeth
2,2019-08-15 00:01:51,15.4315,wtceth
2,2019-08-15 00:01:53,856.5906,omgusdt
2,2019-08-15 00:01:56,7687.8378,ethusdt
2,2019-08-15 00:01:57,2.778,gntusdt
3,2019-08-15 00:02:08,1.7054,aeeth
3,2019-08-15 00:02:11,491.8255,ltcusdt
3,2019-08-15 00:02:12,3320.6836,ltcbtc
3,2019-08-15 00:02:14,6254.5069,ethbtc
3,2019-08-15 00:02:18,0.6295,mcoeth
3,2019-08-15 00:02:20,19502.0069,btcusdt
3,2019-08-15 00:02:21,59.0067,zrxusdt
3,2019-08-15 00:02:23,23.7413,wtceth
3,2019-08-15 00:02:24,1535.8385,etcusdt
3,2019-08-15 00:02:27,4663.4233,ethusdt
3,2019-08-15 00:02:37,303.0749,omgusdt
4,2019-08-15 00:02:39,1370.7624,ltcusdt
3,2019-08-15 00:02:39,8.3152,gntusdt
4,2019-08-15 00:02:44,0.7742,mcoeth
4,2019-08-15 00:02:46,3000.0021,ltcbtc
4,2019-08-15 00:02:48,3.4896,aeeth
4,2019-08-15 00:02:50,73.5468,zrxusdt
4,2019-08-15 00:02:52,107.663,etcusdt
4,2019-08-15 00:02:54,3739.4752,ethusdt
4,2019-08-15 00:02:56,454.1559,ethbtc
4,2019-08-15 00:02:56,1327.251,btcusdt
5,2019-08-15 00:03:04,2663.5443,ltcusdt
4,2019-08-15 00:03:05,9.2517,gntusdt
4,2019-08-15 00:03:06,25.6645,wtceth
4,2019-08-15 00:03:09,1524.4023,omgusdt
5,2019-08-15 00:03:17,2101.5941,ltcbtc
5,2019-08-15 00:03:17,40.2202,zrxusdt
5,2019-08-15 00:03:24,8293.8393,ethusdt
5,2019-08-15 00:03:24,30456.2793,btcusdt
5,2019-08-15 00:03:25,2.0711,aeeth
5,2019-08-15 00:03:26,366.8012,etcusdt
5,2019-08-15 00:03:26,114.8176,ethbtc
5,2019-08-15 00:03:27,0.6432,mcoeth
5,2019-08-15 00:03:31,3.6946,gntusdt
6,2019-08-15 00:03:45,45.718,ltcusdt
5,2019-08-15 00:03:50,40.501,wtceth
6,2019-08-15 00:03:50,1367.8023,ethusdt
6,2019-08-15 00:03:52,0.6865,mcoeth
6,2019-08-15 00:03:52,2264.6805,etcusdt
6,2019-08-15 00:03:52,3288.1851,ltcbtc
5,2019-08-15 00:03:54,2502.6491,omgusdt
6,2019-08-15 00:03:56,35040.065,btcusdt
6,2019-08-15 00:03:56,15.4602,gntusdt
6,2019-08-15 00:03:59,98.5423,zrxusdt
6,2019-08-15 00:04:05,1.9191,aeeth
6,2019-08-15 00:04:09,7279.1353,ethbtc
7,2019-08-15 00:04:26,2966.7823,ltcbtc
7,2019-08-15 00:04:27,9.9088,gntusdt
6,2019-08-15 00:04:28,1098.2913,omgusdt
7,2019-08-15 00:04:30,4184.3655,ltcusdt
7,2019-08-15 00:04:32,4177.0746,ethusdt
6,2019-08-15 00:04:32,2.5897,wtceth
7,2019-08-15 00:04:34,0.4814,mcoeth
7,2019-08-15 00:04:35,2695.3699,etcusdt
7,2019-08-15 00:04:36,40.9786,zrxusdt
7,2019-08-15 00:04:38,6184.0382,ethbtc
7,2019-08-15 00:04:41,33346.6768,btcusdt
7,2019-08-15 00:04:48,0.6373,aeeth
8,2019-08-15 00:04:54,2345.2972,ltcbtc
7,2019-08-15 00:04:58,5.9776,wtceth
8,2019-08-15 00:04:59,0.2762,mcoeth
7,2019-08-15 00:05:00,2200.6827,omgusdt
8,2019-08-15 00:05:00,18.2353,gntusdt
8,2019-08-15 00:05:05,1752.9568,ethusdt
8,2019-08-15 00:05:07,2035.0789,ltcusdt
