,Time,Amount,Code
0,2020-01-22 00:00:26,249.1027,ltcusdt
0,2020-01-22 00:00:26,1835.1566,omgusdt
0,2020-01-22 00:00:27,6339.4552,ethusdt
0,2020-01-22 00:00:28,5.2038,aeeth
0,2020-01-22 00:00:30,0.0815,mcoeth
0,2020-01-22 00:00:32,125.7333,ethbtc
0,2020-01-22 00:00:33,2665.3009,ltcbtc
0,2020-01-22 00:00:34,13.8768,gntusdt
0,2020-01-22 00:00:35,52.5885,zrxusdt
0,2020-01-22 00:00:39,949.1317,etcusdt
0,2020-01-22 00:00:45,0.3042,wtceth
0,2020-01-22 00:00:45,31400.8975,btcusdt
1,2020-01-22 00:01:00,2415.0589,ltcbtc
1,2020-01-22 00:01:00,112.1708,ltcusdt
1,2020-01-22 00:01:01,95.4892,zrxusdt
1,2020-01-22 00:01:06,1734.8067,omgusdt
1,2020-01-22 00:01:06,7.5189,gntusdt
1,2020-01-22 00:01:07,5362.0403,ethusdt
1,2020-01-22 00:01:07,2872.3582,ethbtc
1,2020-01-22 00:01:08,6.6547,aeeth
1,2020-01-22 00:01:09,0.4874,mcoeth
1,2020-01-22 00:01:11,26.525,wtceth
1,2020-01-22 00:01:14,1445.9769,etcusdt
1,2020-01-22 00:01:15,17131.4148,btcusdt
2,2020-01-22 00:01:31,86.0795,zrxusdt
2,2020-01-22 00:01:35,4657.6543,ethbtc
2,2020-01-22 00:01:37,2639.0586,ltcbtc
2,2020-01-22 00:01:41,3002.2384,ltcusdt
2,2020-01-22 00:01:41,9.0957,gntusdt
2,2020-01-22 00:01:43,3.8103,aeeth
2,2020-01-22 00:01:47,0.3965,mcoeth
2,2020-01-22 00:01:50,2067.3401,etcusdt
2,2020-01-22 00:01:51,4763.9581,ethusdt
2,2020-01-22 00:01:51,1160.8378,omgusdt
2,2020-01-22 00:01:54,749.954,btcusdt
2,2020-01-22 00:01:54,12.4129,wtceth
3,2020-01-22 00:02:02,594.7036,ltcbtc
3,2020-01-22 00:02:06,67.0439,zrxusdt
3,2020-01-22 00:02:12,0.0916,mcoeth
3,2020-01-22 00:02:16,7.552,gntusdt
3,2020-01-22 00:02:19,2403.5684,ethbtc
3,2020-01-22 00:02:24,2606.072,ltcusdt
3,2020-01-22 00:02:24,0.8532,wtceth
3,2020-01-22 00:02:26,3.2085,aeeth
3,2020-01-22 00:02:26,30343.0821,btcusdt
3,2020-01-22 00:02:28,871.2391,etcusdt
